,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0,URL,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
1448,March-3-2023,4633 4th St,Winthrop Harbor,349900.0,3.0,2.5,Winthrop Harbor,2005.0,,163.0,https://www.redfin.com/IL/Winthrop-Harbor/4633-4th-St-60096/home/17600924,42.48765,-87.8567019,,,"$349,900",2005,$163,blue,1286,4633 4th St Winthrop Harbor
2954,March-14-2023,25602 W Rocky Creek Rd,Plainfield,349900.0,3.0,2.5,Creekside Crossing,2023.0,,197.0,https://www.redfin.com/IL/Plainfield/25602-Rocky-Creek-Rd-60586/home/179851833,41.5929,-88.239,,,"$349,900",2023,$197,blue,1287,25602 W Rocky Creek Rd Plainfield
2964,March-31-2023,1389 Clifton Ave,Beecher,349900.0,4.0,2.5,Prairie Park,2023.0,,144.0,https://www.redfin.com/IL/Beecher/1389-Clifton-Ave-60401/home/180893845,41.3571917,-87.6179145,,,"$349,900",2023,$144,blue,1288,1389 Clifton Ave Beecher
1758,March-16-2023,1818 Watercolor Pl,Grayslake,349900.0,3.0,3.5,Waters Edge,2006.0,,148.0,https://www.redfin.com/IL/Grayslake/1818-Watercolor-Pl-60030/home/17595388,42.3565374,-88.001515,,,"$349,900",2006,$148,blue,1289,1818 Watercolor Pl Grayslake
2949,March-28-2023,16031 S Moss Ct,Plainfield,349880.0,3.0,2.5,Creekside Crossing,2023.0,,197.0,https://www.redfin.com/IL/Plainfield/16031-S-Moss-CT-60586/home/179938177,41.5929,-88.239,,,"$349,880",2023,$197,blue,1290,16031 S Moss Ct Plainfield
1793,March-17-2023,15730 W Birchwood Ln,Libertyville,349525.0,4.0,2.0,Countryside Manor,1967.0,,183.0,https://www.redfin.com/IL/Libertyville/15730-W-Birchwood-Ln-60048/home/17681898,42.3022003,-87.9388992,,,"$349,525",1967,$183,blue,1291,15730 W Birchwood Ln Libertyville
1516,March-24-2023,590 Needlegrass Pkwy,Antioch,349500.0,3.0,2.5,Tiffany Farms,2001.0,,147.0,https://www.redfin.com/IL/Antioch/590-Needlegrass-Pkwy-60002/home/14155178,42.487158,-88.119883,,,"$349,500",2001,$147,blue,1292,590 Needlegrass Pkwy Antioch
2792,March-3-2023,2901 Golf Rd,Joliet,349000.0,4.0,2.5,Bee Dee Highlands,2003.0,,,https://www.redfin.com/IL/Joliet/2901-Golf-Rd-60432/home/23380011,41.5434051,-88.0079284,,,"$349,000",2003,$nan,blue,1293,2901 Golf Rd Joliet
1618,March-17-2023,13 Birmingham Pl,Vernon Hills,349000.0,4.0,2.5,Deerpath,1976.0,,161.0,https://www.redfin.com/IL/Vernon-Hills/13-Birmingham-Pl-60061/home/17649144,42.2278489,-87.9607024,,,"$349,000",1976,$161,blue,1294,13 Birmingham Pl Vernon Hills
2219,March-17-2023,1043 Colony Dr,Crystal Lake,348900.0,4.0,3.0,Four Colonies,1983.0,,136.0,https://www.redfin.com/IL/Crystal-Lake/1043-Colony-Dr-60014/home/17817894,42.2148067,-88.359637,,,"$348,900",1983,$136,blue,1295,1043 Colony Dr Crystal Lake
1777,March-3-2023,39426 N Queensbury Ln,Beach Park,348000.0,4.0,2.5,Beach Park,2011.0,,123.0,https://www.redfin.com/IL/Beach-Park/39426-N-Queensbury-Ln-60083/home/17603443,42.4346862,-87.8888207,,,"$348,000",2011,$123,blue,1296,39426 N Queensbury Ln Beach Park
1943,March-24-2023,715 Concorde Dr,Highland Park,347500.0,3.0,2.5,Chantilly,1978.0,,184.0,https://www.redfin.com/IL/Highland-Park/715-Concorde-Dr-60035/home/17618021,42.1656205,-87.8094865,,,"$347,500",1978,$184,blue,1297,715 Concorde Dr Highland Park
2815,March-31-2023,2628 E Royal Ridge Dr,Crete,347500.0,4.0,3.0,Crete,1991.0,,150.0,https://www.redfin.com/IL/Crete/2628-E-Royal-Ridge-Dr-60417/home/23167123,41.4153543,-87.5491268,,,"$347,500",1991,$150,blue,1298,2628 E Royal Ridge Dr Crete
329,March-20-2023,15 Bay Dr,Itasca,347000.0,3.0,2.5,Park Place,1999.0,,210.0,https://www.redfin.com/IL/Itasca/15-Bay-Dr-60143/home/17986995,41.9892129,-88.014121,,,"$347,000",1999,$210,blue,1299,15 Bay Dr Itasca
2894,March-30-2023,3358 Legacy Dr,Lockport,347000.0,3.0,2.5,Heritage Lake,1997.0,,202.0,https://www.redfin.com/IL/Lockport/3358-Legacy-Dr-60441/home/23156058,41.583475,-88.1518012,,,"$347,000",1997,$202,blue,1300,3358 Legacy Dr Lockport
694,March-20-2023,162 S Ellyn Ave,Glen Ellyn,347000.0,5.0,3.0,Glen Ellyn,1940.0,,187.0,https://www.redfin.com/IL/Glen-Ellyn/162-S-Ellyn-Ave-60137/home/18123074,41.8535179,-88.0605465,,,"$347,000",1940,$187,blue,1301,162 S Ellyn Ave Glen Ellyn
2492,March-6-2023,3033 Saganashkee Ln,Naperville,347000.0,3.0,2.0,Tall Grass,2005.0,,186.0,https://www.redfin.com/IL/Naperville/3033-Saganashkee-Ln-60564/home/23361281,41.7022012,-88.2071408,,,"$347,000",2005,$186,blue,1302,3033 Saganashkee Ln Naperville
1578,March-31-2023,202 S Cornerstone Dr,Volo,347000.0,3.0,2.5,Remington Pointe,2007.0,,146.0,https://www.redfin.com/IL/Volo/202-S-Cornerstone-Dr-60020/home/17590004,42.3439551,-88.1631948,,,"$347,000",2007,$146,blue,1303,202 S Cornerstone Dr Volo
2097,March-3-2023,11412 Halma Ln,Woodstock,346000.0,3.0,3.0,Dutch Crest,1982.0,,192.0,https://www.redfin.com/IL/Woodstock/11412-Halma-Ln-60098/home/17832698,42.3053909,-88.4201863,,,"$346,000",1982,$192,blue,1304,11412 Halma Ln Woodstock
669,March-28-2023,857 S Iowa Ave,Addison,345900.0,3.0,2.0,Addison,1964.0,,159.0,https://www.redfin.com/IL/Addison/857-S-Iowa-Ave-60101/home/18156530,41.911546,-87.986763,,,"$345,900",1964,$159,blue,1305,857 S Iowa Ave Addison
478,March-1-2023,853 Shorewood Dr,Bartlett,345100.0,4.0,3.0,Bartlett,1977.0,,132.0,https://www.redfin.com/IL/Bartlett/853-Shorewood-Dr-60103/home/14153809,41.9863175,-88.16289,,,"$345,100",1977,$132,blue,1306,853 Shorewood Dr Bartlett
2654,March-9-2023,20439 S Green Meadow Ln,Frankfort,345000.0,3.0,2.0,Frankfort,1990.0,,241.0,https://www.redfin.com/IL/Frankfort/20439-S-Green-Meadow-Ln-60423/home/23197396,41.517991,-87.7990223,,,"$345,000",1990,$241,blue,1307,20439 S Green Meadow Ln Frankfort
287,March-6-2023,605 Sequoia Ct,Carol Stream,345000.0,4.0,2.0,Newport,1976.0,,230.0,https://www.redfin.com/IL/Carol-Stream/605-Sequoia-Ct-60188/home/18179464,41.9181047,-88.1448646,,,"$345,000",1976,$230,blue,1308,605 Sequoia Ct Carol Stream
784,March-24-2023,1300 Santa Anita Dr,Hanover Park,345000.0,4.0,2.0,Hanover Park,1973.0,,190.0,https://www.redfin.com/IL/Hanover-Park/1300-Santa-Anita-Dr-60133/home/12586549,41.9709593,-88.1344957,,,"$345,000",1973,$190,blue,1309,1300 Santa Anita Dr Hanover Park
1227,March-1-2023,181 Valencia Pkwy,Gilberts,345000.0,4.0,2.5,Gilberts Town Center,2014.0,,195.0,https://www.redfin.com/IL/Gilberts/181-Valencia-Pkwy-60136/home/49776560,42.1101573,-88.357437,,,"$345,000",2014,$195,blue,1310,181 Valencia Pkwy Gilberts
1851,March-24-2023,10474 W Pickford Ave,Beach Park,345000.0,3.0,3.5,Beach Park,1973.0,,125.0,https://www.redfin.com/IL/Beach-Park/10474-W-Pickford-Ave-60099/home/17750711,42.4265597,-87.8345985,,,"$345,000",1973,$125,blue,1311,10474 W Pickford Ave Beach Park
2521,March-30-2023,1315 Bridgehampton Dr,Plainfield,345000.0,4.0,2.5,Hampton Glen,2004.0,,122.0,https://www.redfin.com/IL/Plainfield/1315-Bridgehampton-Dr-60586/home/21768937,41.5461335,-88.2088726,,,"$345,000",2004,$122,blue,1312,1315 Bridgehampton Dr Plainfield
1327,March-14-2023,6049 Golfview Dr,Gurnee,345000.0,3.0,2.5,Gurnee,1994.0,,212.0,https://www.redfin.com/IL/Gurnee/6049-Golfview-Dr-60031/home/17713911,42.3485983,-87.9549891,,,"$345,000",1994,$212,blue,1313,6049 Golfview Dr Gurnee
1825,March-22-2023,749 Deerpath Dr,Deerfield,345000.0,3.0,2.0,"Deerfield, Bannockburn, Riverwoods",1948.0,,200.0,https://www.redfin.com/IL/Deerfield/749-Deerpath-Dr-60015/home/17619818,42.1668687,-87.8576418,,,"$345,000",1948,$200,blue,1314,749 Deerpath Dr Deerfield
1451,March-10-2023,1943 Lily Ln,Round Lake,345000.0,4.0,2.5,Valley Lakes,2000.0,,138.0,https://www.redfin.com/IL/Round-Lake/1943-Lily-Ln-60073/home/17613915,42.3516892,-88.1291006,,,"$345,000",2000,$138,blue,1315,1943 Lily Ln Round Lake
1468,March-24-2023,34218 N Larkspur Ct,Round Lake,345000.0,4.0,3.5,Prairie Pointe,1999.0,,138.0,https://www.redfin.com/IL/Round-Lake/34218-N-Larkspur-Ct-60073/home/17743681,42.3608943,-88.138613,,,"$345,000",1999,$138,blue,1316,34218 N Larkspur Ct Round Lake
561,March-21-2023,1126 Longwood Dr,Lisle,345000.0,2.0,2.5,River Bend,2003.0,,149.0,https://www.redfin.com/IL/Lisle/1126-Longwood-Dr-60532/home/14161502,41.7745292,-88.0730093,,,"$345,000",2003,$149,blue,1317,1126 Longwood Dr Lisle
648,March-15-2023,4464 Saint Tropez Dr,Lisle,345000.0,3.0,2.0,Beau Bien,1978.0,,145.0,https://www.redfin.com/IL/Lisle/4464-Saint-Tropez-Dr-60532/home/18061290,41.8037762,-88.1046905,,,"$345,000",1978,$145,blue,1318,4464 Saint Tropez Dr Lisle
2856,March-20-2023,475 Susan St,Romeoville,345000.0,4.0,3.5,Lakewood Falls,2002.0,,191.0,https://www.redfin.com/IL/Romeoville/475-Susan-St-60446/home/23358902,41.6061371,-88.1478376,,,"$345,000",2002,$191,blue,1319,475 Susan St Romeoville
850,March-27-2023,1340 Hickory Ridge Dr,Montgomery,345000.0,5.0,3.5,Arbor Ridge,2000.0,,166.0,https://www.redfin.com/IL/Montgomery/1340-Hickory-Ridge-Dr-60538/home/16933357,41.7283436,-88.3264552,,,"$345,000",2000,$166,blue,1320,1340 Hickory Ridge Dr Montgomery
566,March-23-2023,759 Iroquois Trl,Carol Stream,345000.0,3.0,1.5,Carol Stream,1985.0,,213.0,https://www.redfin.com/IL/Carol-Stream/759-Iroquois-Trl-60188/home/18203735,41.9224059,-88.1521061,,,"$345,000",1985,$213,blue,1321,759 Iroquois Trl Carol Stream
1924,March-31-2023,546 Meadowview Dr,Wauconda,345000.0,4.0,2.5,Wauconda,1994.0,,124.0,https://www.redfin.com/IL/Wauconda/546-Meadowview-Dr-60084/home/17690260,42.2543106,-88.1547928,,,"$345,000",1994,$124,blue,1322,546 Meadowview Dr Wauconda
1187,March-30-2023,2205 Jordan Ln,Elgin,345000.0,4.0,2.5,Valley Creek,1989.0,,132.0,https://www.redfin.com/IL/Elgin/2205-Jordan-Ln-60123/home/17022312,42.0552504,-88.3313136,,,"$345,000",1989,$132,blue,1323,2205 Jordan Ln Elgin
2276,March-1-2023,12951 Rock Springs Ln,Huntley,345000.0,2.0,2.0,Del Webb Sun City,2000.0,,185.0,https://www.redfin.com/IL/Huntley/12951-Rock-Springs-Ln-60142/home/17787251,42.155636,-88.4486217,,,"$345,000",2000,$185,blue,1324,12951 Rock Springs Ln Huntley
172,March-10-2023,6101 Tyler Dr,Woodridge,345000.0,3.0,2.0,Woodridge,1969.0,,208.0,https://www.redfin.com/IL/Woodridge/6101-Tyler-Dr-60517/home/18053203,41.7755278,-88.055465,,,"$345,000",1969,$208,blue,1325,6101 Tyler Dr Woodridge
2360,March-1-2023,437 Galahad Rd,Bolingbrook,345000.0,4.0,2.0,Bolingbrook,1974.0,,192.0,https://www.redfin.com/IL/Bolingbrook/437-Galahad-Rd-60440/home/23220995,41.7067379,-88.051552,,,"$345,000",1974,$192,blue,1326,437 Galahad Rd Bolingbrook
1996,March-30-2023,3 Savannah Ct,Algonquin,344990.0,2.0,2.0,Grand Reserve,2022.0,,236.0,https://www.redfin.com/IL/Algonquin/3-Savannah-Ct-60102/home/182482930,42.1588652,-88.3471218,,,"$344,990",2022,$236,blue,1327,3 Savannah Ct Algonquin
190,March-2-2023,0N051 Creekside Dr,Winfield,344000.0,2.0,2.5,Shelburne Crossing,2014.0,,173.0,https://www.redfin.com/IL/Winfield/0N051-Creekside-Dr-60190/home/45402472,41.87369,-88.167282,,,"$344,000",2014,$173,blue,1328,0N051 Creekside Dr Winfield
1591,March-31-2023,514 Longfield Ln,Grayslake,343000.0,3.0,3.0,Carillon North,2001.0,,174.0,https://www.redfin.com/IL/Grayslake/514-Longfield-Ln-60030/home/17608797,42.3769304,-88.0343599,,,"$343,000",2001,$174,blue,1329,514 Longfield Ln Grayslake
2821,March-10-2023,10624 Canterbury Dr,Mokena,343000.0,2.0,2.0,Mokena,2003.0,,198.0,https://www.redfin.com/IL/Mokena/10624-Canterbury-Dr-60448/home/23351079,41.549516,-87.8761761,,,"$343,000",2003,$198,blue,1330,10624 Canterbury Dr Mokena
1571,March-7-2023,34 W Tall Grass Ct,Round Lake Beach,342500.0,5.0,4.0,Country Walk,1994.0,,131.0,https://www.redfin.com/IL/Round-Lake-Beach/34-W-Tall-Grass-Ct-60073/home/17741245,42.3964365,-88.082958,,,"$342,500",1994,$131,blue,1331,34 W Tall Grass Ct Round Lake Beach
2148,March-28-2023,11561 Windsor Dr,Huntley,342500.0,2.0,2.0,Del Webb Sun City,2005.0,,204.0,https://www.redfin.com/IL/Huntley/11561-Windsor-Dr-60142/home/17776900,42.1614025,-88.4701534,,,"$342,500",2005,$204,blue,1332,11561 Windsor Dr Huntley
2016,March-22-2023,320 Country Ln,Algonquin,342500.0,4.0,2.5,High Hill Farms,1987.0,,160.0,https://www.redfin.com/IL/Algonquin/320-Country-Ln-60102/home/17797814,42.170273,-88.3100542,,,"$342,500",1987,$160,blue,1333,320 Country Ln Algonquin
1964,March-13-2023,921 Manchester St,Cary,342500.0,3.0,2.5,Cary / Oakwood Hills / Trout Valley,1978.0,,96.0,https://www.redfin.com/IL/Cary/921-Manchester-St-60013/home/17804255,42.2070919,-88.2632848,,,"$342,500",1978,$96,blue,1334,921 Manchester St Cary
2936,March-13-2023,419 Meadow Wood Dr,Joliet,342000.0,3.0,3.0,Burr Oaks,1969.0,,135.0,https://www.redfin.com/IL/Joliet/419-Meadow-Wood-Dr-60431/home/23332934,41.5307712,-88.1649283,,,"$342,000",1969,$135,blue,1335,419 Meadow Wood Dr Joliet
1786,March-15-2023,5 Hastings Ln,Lincolnshire,342000.0,2.0,2.5,Sutton Place,1987.0,,219.0,https://www.redfin.com/IL/Lincolnshire/5-Hastings-Ln-60069/home/17571818,42.1952643,-87.889598,,,"$342,000",1987,$219,blue,1336,5 Hastings Ln Lincolnshire
325,March-15-2023,111 Oak Hill Dr,Wood Dale,340000.0,3.0,2.5,Wood Dale,1995.0,,187.0,https://www.redfin.com/IL/Wood-Dale/111-Oak-Hill-Dr-60191/unit-2BL/home/18168678,41.9614016,-87.9782111,,,"$340,000",1995,$187,blue,1337,111 Oak Hill Dr Wood Dale
1034,March-13-2023,209 Larchwood Ln,North Aurora,340000.0,3.0,2.0,Highlands,1979.0,,257.0,https://www.redfin.com/IL/North-Aurora/209-Larchwood-Ln-60542/home/16961995,41.8105023,-88.3356521,,,"$340,000",1979,$257,blue,1338,209 Larchwood Ln North Aurora
774,March-13-2023,0N421 Papworth St,Wheaton,340000.0,4.0,2.0,Wheaton,1961.0,,129.0,https://www.redfin.com/IL/Wheaton/0N421-Papworth-St-60187/home/18137869,41.8810145,-88.1133247,,,"$340,000",1961,$129,blue,1339,0N421 Papworth St Wheaton
2101,March-13-2023,2931 Melbourne Ln,Lake In The Hills,340000.0,3.0,2.5,Meadowbrook,1994.0,,172.0,https://www.redfin.com/IL/Lake-in-the-Hills/2931-Melbourne-Ln-60156/home/17816884,42.1980787,-88.3855537,,,"$340,000",1994,$172,blue,1340,2931 Melbourne Ln Lake In The Hills
2763,March-17-2023,1756 Fiddyment Dr,Romeoville,340000.0,4.0,2.5,Lakewood Falls,2003.0,,172.0,https://www.redfin.com/IL/Romeoville/1756-Fiddyment-Dr-60446/home/23170928,41.6044782,-88.1464654,,,"$340,000",2003,$172,blue,1341,1756 Fiddyment Dr Romeoville
1409,March-29-2023,368 W Winchester Dr,Round Lake,340000.0,4.0,2.5,Madrona Ridge,2005.0,,99.0,https://www.redfin.com/IL/Round-Lake/368-W-Winchester-Dr-60073/home/17594743,42.3353338,-88.0917363,,,"$340,000",2005,$99,blue,1342,368 W Winchester Dr Round Lake
1600,March-10-2023,25069 W Forest Dr,Lake Villa,340000.0,4.0,2.0,Petite Lake Highwoods,1960.0,,234.0,https://www.redfin.com/IL/Lake-Villa/25069-W-Forest-Dr-60046/home/17770228,42.4399581,-88.1219887,,,"$340,000",1960,$234,blue,1343,25069 W Forest Dr Lake Villa
1318,March-22-2023,308 Hampton Ct,Lake Villa,340000.0,3.0,2.5,Cedar Crossing,1998.0,,184.0,https://www.redfin.com/IL/Lake-Villa/308-Hampton-Ct-60046/home/17613344,42.4090005,-88.0626617,,,"$340,000",1998,$184,blue,1344,308 Hampton Ct Lake Villa
936,March-1-2023,3000 Savannah Dr,Aurora,340000.0,3.0,2.0,Savannah,1999.0,,253.0,https://www.redfin.com/IL/Aurora/3000-Savannah-Dr-60502/home/16964910,41.8180344,-88.2758844,,,"$340,000",1999,$253,blue,1345,3000 Savannah Dr Aurora
154,March-15-2023,1S545 Fairview Ave,Lombard,340000.0,4.0,1.0,Lombard,1958.0,,256.0,https://www.redfin.com/IL/Lombard/1S545-Fairview-Ave-60148/home/18089616,41.8505639,-87.9967241,,,"$340,000",1958,$256,blue,1346,1S545 Fairview Ave Lombard
1538,March-17-2023,28792 Pilgrims Pass,Lakemoor,340000.0,4.0,2.5,Holiday Hills / Johnsburg / McHenry / Lakemoor / McCullom Lake / Sunnyside / Ringwood,2000.0,,138.0,https://www.redfin.com/IL/Lakemoor/28792-Pilgrims-Pass-60051/home/14202223,42.3404177,-88.1947307,,,"$340,000",2000,$138,blue,1347,28792 Pilgrims Pass Lakemoor
436,March-27-2023,6726 Crest Rd,Darien,340000.0,4.0,2.5,Darien,1958.0,,195.0,https://www.redfin.com/IL/Darien/6726-Crest-Rd-60561/home/18007931,41.7654075,-87.9471664,,,"$340,000",1958,$195,blue,1348,6726 Crest Rd Darien
721,March-27-2023,968 Royal Glen Ln,Carol Stream,340000.0,4.0,2.5,Haddonfield,1989.0,,183.0,https://www.redfin.com/IL/Carol-Stream/968-Royal-Glen-Ln-60188/home/18205141,41.9318657,-88.1549262,,,"$340,000",1989,$183,blue,1349,968 Royal Glen Ln Carol Stream
572,March-24-2023,1N445 Main St,Glen Ellyn,340000.0,5.0,1.5,Glen Ellyn,1957.0,,196.0,https://www.redfin.com/IL/Glen-Ellyn/1N445-Main-St-60137/home/18142043,41.8941252,-88.0639593,,,"$340,000",1957,$196,blue,1350,1N445 Main St Glen Ellyn
2631,March-29-2023,195 Cherrywood Ct,Romeoville,340000.0,4.0,2.5,Romeoville,1997.0,,174.0,https://www.redfin.com/IL/Romeoville/195-Cherrywood-Ct-60446/home/23217998,41.6167624,-88.1482378,,,"$340,000",1997,$174,blue,1351,195 Cherrywood Ct Romeoville
1499,March-2-2023,415 Prairie Ridge Dr,Winthrop Harbor,340000.0,4.0,3.0,Prairie Ridge Estates,2006.0,,143.0,https://www.redfin.com/IL/Winthrop-Harbor/415-Prairie-Ridge-Dr-60096/home/17598829,42.4873477,-87.8569321,,,"$340,000",2006,$143,blue,1352,415 Prairie Ridge Dr Winthrop Harbor
44,March-30-2023,1851 Kings Point Dr N,Addison,340000.0,4.0,2.5,Kings Point,1972.0,,212.0,https://www.redfin.com/IL/Addison/1851-Kings-Point-Dr-N-60101/home/18184691,41.9433377,-88.035831,,,"$340,000",1972,$212,blue,1353,1851 Kings Point Dr N Addison
2447,March-6-2023,210 Chestnut Ln,Bolingbrook,340000.0,4.0,2.5,Hickory Oaks,1998.0,,153.0,https://www.redfin.com/IL/Bolingbrook/210-Chestnut-Ln-60490/home/23298250,41.6913811,-88.1441975,,,"$340,000",1998,$153,blue,1354,210 Chestnut Ln Bolingbrook
338,March-1-2023,7917 Westview Ln,Woodridge,340000.0,3.0,2.0,Woodridge,1967.0,,157.0,https://www.redfin.com/IL/Woodridge/7917-Westview-Ln-60517/home/18035535,41.7424054,-88.0555052,,,"$340,000",1967,$157,blue,1355,7917 Westview Ln Woodridge
1123,March-31-2023,1329 Walnut Ridge Dr,Montgomery,340000.0,3.0,2.0,Arbor Ridge,2004.0,,196.0,https://www.redfin.com/IL/Montgomery/1329-Walnut-Ridge-Dr-60538/home/16931561,41.7289389,-88.3259428,,,"$340,000",2004,$196,blue,1356,1329 Walnut Ridge Dr Montgomery
819,March-24-2023,0S185 Park St,Winfield,340000.0,4.0,2.0,Winfield,1916.0,,98.0,https://www.redfin.com/IL/Winfield/0S185-Park-St-60190/home/21739930,41.8680243,-88.1593266,,,"$340,000",1916,$98,blue,1357,0S185 Park St Winfield
1159,March-10-2023,1459 Umbdenstock Rd,Elgin,340000.0,3.0,2.5,Woodbridge South,1996.0,,216.0,https://www.redfin.com/IL/Elgin/1459-Umbdenstock-Rd-60123/home/17005961,41.9940345,-88.331807,,,"$340,000",1996,$216,blue,1358,1459 Umbdenstock Rd Elgin
852,March-17-2023,1115 W State St,Geneva,339900.0,3.0,1.5,Pleasant View,1927.0,,194.0,https://www.redfin.com/IL/Geneva/1115-W-State-St-60134/home/14181536,41.8895666,-88.3184832,,,"$339,900",1927,$194,blue,1359,1115 W State St Geneva
2408,March-8-2023,5117 Fairground Ct,Monee,339900.0,4.0,3.0,Monee / Unicorporated Monee,1999.0,,189.0,https://www.redfin.com/IL/Monee/5117-Fairground-Ct-60449/home/23305428,41.4161242,-87.7361529,,,"$339,900",1999,$189,blue,1360,5117 Fairground Ct Monee
1284,March-31-2023,1537 Kraft Ave,Batavia,339900.0,2.0,2.5,Prairie Commons,2022.0,,214.0,https://www.redfin.com/IL/Batavia/1537-Kraft-AVE-60510/home/182566990,41.823,-88.2756,,,"$339,900",2022,$214,blue,1361,1537 Kraft Ave Batavia
1836,March-27-2023,1689 Albany Lot #46 St,Grayslake,339000.0,3.0,2.5,Tribeca,2022.0,,161.0,https://www.redfin.com/IL/Grayslake/1689-Albany-Lot-46-ST-60030/home/179261890,42.3444664,-88.041746,,,"$339,000",2022,$161,blue,1362,1689 Albany Lot #46 St Grayslake
569,March-9-2023,29W219 Helen Ave,West Chicago,338900.0,3.0,3.0,West Chicago,1972.0,,162.0,https://www.redfin.com/IL/West-Chicago/29W219-Helen-Ave-60185/home/17297084,41.8988833,-88.1900665,,,"$338,900",1972,$162,blue,1363,29W219 Helen Ave West Chicago
999,March-24-2023,1021 Riviera Dr,Elgin,338000.0,3.0,3.0,Bowes Creek Country Club,2011.0,,135.0,https://www.redfin.com/IL/Elgin/1021-Riviera-Dr-60124/home/49776629,42.0045569,-88.3818198,,,"$338,000",2011,$135,blue,1364,1021 Riviera Dr Elgin
1373,March-30-2023,208 Thrush Cir,Lindenhurst,337500.0,3.0,2.5,Country Place,2000.0,,177.0,https://www.redfin.com/IL/Lindenhurst/208-Thrush-Cir-60046/home/17611704,42.4101836,-88.0151159,,,"$337,500",2000,$177,blue,1365,208 Thrush Cir Lindenhurst
947,March-29-2023,1420 Umbdenstock Rd,Elgin,337000.0,3.0,2.5,Woodbridge South,1996.0,,214.0,https://www.redfin.com/IL/Elgin/1420-Umbdenstock-Rd-60123/home/14186801,41.9951667,-88.3324901,,,"$337,000",1996,$214,blue,1366,1420 Umbdenstock Rd Elgin
1,March-24-2023,22W452 Sycamore Dr,Glen Ellyn,337000.0,3.0,2.0,Glen Ellyn,1960.0,,315.0,https://www.redfin.com/IL/Glen-Ellyn/22W452-Sycamore-Dr-60137/home/18116205,41.8226252,-88.0642277,,,"$337,000",1960,$315,blue,1367,22W452 Sycamore Dr Glen Ellyn
668,March-3-2023,0N345 Cottonwood Dr,Wheaton,336600.0,3.0,2.0,Wheaton,1972.0,,205.0,https://www.redfin.com/IL/Wheaton/0N345-Cottonwood-Dr-60187/home/18138937,41.879143,-88.134634,,,"$336,600",1972,$205,blue,1368,0N345 Cottonwood Dr Wheaton
184,March-24-2023,139 Wallace Ct,Bartlett,336000.0,3.0,1.5,Brookfarm,1976.0,,220.0,https://www.redfin.com/IL/Bartlett/139-Wallace-Ct-60103/home/14200782,41.9741963,-88.1783876,,,"$336,000",1976,$220,blue,1369,139 Wallace Ct Bartlett
672,March-21-2023,175 W Brush Hill Rd #105,Elmhurst,335000.0,3.0,2.0,Elmhurst,2008.0,,177.0,https://www.redfin.com/IL/Elmhurst/175-W-Brush-Hill-Rd-60126/unit-105/home/17972224,41.8618041,-87.9419272,,,"$335,000",2008,$177,blue,1370,175 W Brush Hill Rd #105 Elmhurst
2372,March-13-2023,441 Gainsborough Dr,Romeoville,335000.0,3.0,1.5,Romeoville,2002.0,,238.0,https://www.redfin.com/IL/Romeoville/441-Gainsborough-Dr-60446/home/23230794,41.6271822,-88.090744,,,"$335,000",2002,$238,blue,1371,441 Gainsborough Dr Romeoville
10,March-10-2023,2633 Luzern Ct,Woodridge,335000.0,3.0,2.5,Echo Point,1976.0,,202.0,https://www.redfin.com/IL/Woodridge/2633-Luzern-Ct-60517/home/14173558,41.7363679,-88.0456119,,,"$335,000",1976,$202,blue,1372,2633 Luzern Ct Woodridge
9,March-1-2023,23 Claria Dr,Roselle,335000.0,3.0,2.0,Keeneyville / Roselle,1962.0,,299.0,https://www.redfin.com/IL/Roselle/23-Claria-Dr-60172/home/18199915,41.9823756,-88.0820527,,,"$335,000",1962,$299,blue,1373,23 Claria Dr Roselle
