,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0.2,URL,Unnamed: 0,URL.2,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS,Unnamed: 0.1,URL.1
7788,April-24-2023,805 N State St,Marengo,139900.0,2.0,1.5,Harmony / Marengo,,,140.0,https://www.redfin.com/IL/Marengo/805-N-State-St-60152/home/17837558,42.2571255,-88.6082435,,,,,"$139,900",nan,$140,blue,8454,805 N State St Marengo,,
6943,April-13-2023,1014 Nicholson St,Joliet,137500.0,2.0,1.0,Joliet,1900.0,,168.0,,41.5426304,-88.0937207,5271.0,https://www.redfin.com/IL/Joliet/1014-Nicholson-St-60435/home/18511005,,,"$137,500",1900,$168,blue,8455,1014 Nicholson St Joliet,,
6944,April-7-2023,20 N Tower Rd N Unit 1M,Oak Brook,137500.0,1.0,1.0,Oak Brook Towers,1977.0,,163.0,,41.8451596,-87.9899083,117.0,https://www.redfin.com/IL/Oak-Brook/20-N-Tower-Rd-60523/unit-1M/home/18086573,,,"$137,500",1977,$163,blue,8456,20 N Tower Rd N Unit 1M Oak Brook,,
6945,April-7-2023,20 N Tower Rd N Unit 1M,Oak Brook,137500.0,1.0,1.0,Oak Brook Towers,1977.0,,163.0,,41.8451596,-87.9899083,4125.0,,117.0,https://www.redfin.com/IL/Oak-Brook/20-N-Tower-Rd-60523/unit-1M/home/18086573,"$137,500",1977,$163,blue,8457,20 N Tower Rd N Unit 1M Oak Brook,,
117,April-7-2023,20 N Tower Rd N Unit 1M,Oak Brook,137500.0,1.0,1.0,Oak Brook Towers,1977.0,,163.0,https://www.redfin.com/IL/Oak-Brook/20-N-Tower-Rd-60523/unit-1M/home/18086573,41.8451596,-87.9899083,,,,,"$137,500",1977,$163,blue,8458,20 N Tower Rd N Unit 1M Oak Brook,,
8185,April-13-2023,1014 Nicholson St,Joliet,137500.0,2.0,1.0,Joliet,1900.0,,168.0,https://www.redfin.com/IL/Joliet/1014-Nicholson-St-60435/home/18511005,41.5426304,-88.0937207,,,,,"$137,500",1900,$168,blue,8459,1014 Nicholson St Joliet,,
6942,April-13-2023,1014 Nicholson St,Joliet,137500.0,2.0,1.0,Joliet,1900.0,,168.0,,41.5426304,-88.0937207,4124.0,,2357.0,https://www.redfin.com/IL/Joliet/1014-Nicholson-St-60435/home/18511005,"$137,500",1900,$168,blue,8460,1014 Nicholson St Joliet,,
7625,April-25-2023,803 Yeoman St,Waukegan,137280.0,1.0,1.0,Park City / Waukegan,1928.0,,215.0,https://www.redfin.com/IL/Waukegan/803-Yeoman-St-60085/home/17702943,42.3712964,-87.8491627,,,,,"$137,280",1928,$215,blue,8461,803 Yeoman St Waukegan,,
6946,April-25-2023,803 Yeoman St,Waukegan,137280.0,1.0,1.0,Park City / Waukegan,1928.0,,215.0,,42.3712964,-87.8491627,4711.0,https://www.redfin.com/IL/Waukegan/803-Yeoman-St-60085/home/17702943,,,"$137,280",1928,$215,blue,8462,803 Yeoman St Waukegan,,
6947,April-25-2023,803 Yeoman St,Waukegan,137280.0,1.0,1.0,Park City / Waukegan,1928.0,,215.0,,42.3712964,-87.8491627,4126.0,,1797.0,https://www.redfin.com/IL/Waukegan/803-Yeoman-St-60085/home/17702943,"$137,280",1928,$215,blue,8463,803 Yeoman St Waukegan,,
986,April-12-2023,1942 Tall Oaks Dr Unit 1A,Aurora,137100.0,2.0,2.0,Aurora / Eola,1979.0,,151.0,https://www.redfin.com/IL/Aurora/1942-Tall-Oaks-Dr-60505/unit-1A/home/16932261,41.796278,-88.278502,,,,,"$137,100",1979,$151,blue,8464,1942 Tall Oaks Dr Unit 1A Aurora,,
6949,April-12-2023,1942 Tall Oaks Dr Unit 1A,Aurora,137100.0,2.0,2.0,Aurora / Eola,1979.0,,151.0,,41.796278,-88.278502,986.0,https://www.redfin.com/IL/Aurora/1942-Tall-Oaks-Dr-60505/unit-1A/home/16932261,,,"$137,100",1979,$151,blue,8465,1942 Tall Oaks Dr Unit 1A Aurora,,
6948,April-12-2023,1942 Tall Oaks Dr Unit 1A,Aurora,137100.0,2.0,2.0,Aurora / Eola,1979.0,,151.0,,41.796278,-88.278502,4127.0,,986.0,https://www.redfin.com/IL/Aurora/1942-Tall-Oaks-Dr-60505/unit-1A/home/16932261,"$137,100",1979,$151,blue,8466,1942 Tall Oaks Dr Unit 1A Aurora,,
6951,April-12-2023,159 E Mill St #2,Wauconda,137000.0,1.0,1.0,Lakeside Condos,1975.0,,,,42.2601917,-88.1380213,4128.0,,1366.0,https://www.redfin.com/IL/Wauconda/159-E-Mill-St-60084/unit-2/home/17607249,"$137,000",1975,$nan,blue,8467,159 E Mill St #2 Wauconda,,
7194,April-12-2023,159 E Mill St #2,Wauconda,137000.0,1.0,1.0,Lakeside Condos,1975.0,,,https://www.redfin.com/IL/Wauconda/159-E-Mill-St-60084/unit-2/home/17607249,42.2601917,-88.1380213,,,,,"$137,000",1975,$nan,blue,8468,159 E Mill St #2 Wauconda,,
6950,April-12-2023,159 E Mill St #2,Wauconda,137000.0,1.0,1.0,Lakeside Condos,1975.0,,,,42.2601917,-88.1380213,4280.0,https://www.redfin.com/IL/Wauconda/159-E-Mill-St-60084/unit-2/home/17607249,,,"$137,000",1975,$nan,blue,8469,159 E Mill St #2 Wauconda,,
100,April-28-2023,181 Gregory St #11,Aurora,135053.0,2.0,1.5,Willows of Fox Valley,1981.0,,159.0,https://www.redfin.com/IL/Aurora/181-Gregory-St-60504/unit-11/home/18073530,41.7557584,-88.2200396,,,,,"$135,053",1981,$159,blue,8470,181 Gregory St #11 Aurora,,
6953,April-28-2023,181 Gregory St #11,Aurora,135053.0,2.0,1.5,Willows of Fox Valley,1981.0,,159.0,,41.7557584,-88.2200396,4129.0,,100.0,https://www.redfin.com/IL/Aurora/181-Gregory-St-60504/unit-11/home/18073530,"$135,053",1981,$159,blue,8471,181 Gregory St #11 Aurora,,
6952,April-28-2023,181 Gregory St #11,Aurora,135053.0,2.0,1.5,Willows of Fox Valley,1981.0,,159.0,,41.7557584,-88.2200396,100.0,https://www.redfin.com/IL/Aurora/181-Gregory-St-60504/unit-11/home/18073530,,,"$135,053",1981,$159,blue,8472,181 Gregory St #11 Aurora,,
362,April-28-2023,690 Marilyn Ave #202,Glendale Heights,135000.0,2.0,1.0,Emerald Hills,1970.0,,135.0,https://www.redfin.com/IL/Glendale-Heights/690-Marilyn-Ave-60139/unit-202/home/18174581,41.9174118,-88.0579182,,,,,"$135,000",1970,$135,blue,8473,690 Marilyn Ave #202 Glendale Heights,,
6959,April-4-2023,1546 Jackson St,North Chicago,135000.0,3.0,1.0,North Chicago,1901.0,,153.0,,42.3307113,-87.8452103,4132.0,,1391.0,https://www.redfin.com/IL/North-Chicago/1546-Jackson-St-60064/home/17695066,"$135,000",1901,$153,blue,8474,1546 Jackson St North Chicago,,
215,April-20-2023,3915 Saratoga Ave #203,Downers Grove,135000.0,1.0,1.0,Westbrook West,1968.0,,154.0,https://www.redfin.com/IL/Downers-Grove/3915-Saratoga-Ave-60515/unit-203/home/184881220,41.8152072,-88.0144971,,,,,"$135,000",1968,$154,blue,8475,3915 Saratoga Ave #203 Downers Grove,,
7859,April-7-2023,501 Coventry Ln #18,Crystal Lake,135000.0,2.0,2.0,Coventry Club,1965.0,,,https://www.redfin.com/IL/Crystal-Lake/501-Coventry-Ln-60014/unit-18/home/17810580,42.2268773,-88.3306426,,,,,"$135,000",1965,$nan,blue,8476,501 Coventry Ln #18 Crystal Lake,,
6954,April-20-2023,3915 Saratoga Ave #203,Downers Grove,135000.0,1.0,1.0,Westbrook West,1968.0,,154.0,,41.8152072,-88.0144971,215.0,https://www.redfin.com/IL/Downers-Grove/3915-Saratoga-Ave-60515/unit-203/home/184881220,,,"$135,000",1968,$154,blue,8477,3915 Saratoga Ave #203 Downers Grove,,
6955,April-28-2023,690 Marilyn Ave #202,Glendale Heights,135000.0,2.0,1.0,Emerald Hills,1970.0,,135.0,,41.9174118,-88.0579182,4131.0,,362.0,https://www.redfin.com/IL/Glendale-Heights/690-Marilyn-Ave-60139/unit-202/home/18174581,"$135,000",1970,$135,blue,8478,690 Marilyn Ave #202 Glendale Heights,,
6956,April-28-2023,690 Marilyn Ave #202,Glendale Heights,135000.0,2.0,1.0,Emerald Hills,1970.0,,135.0,,41.9174118,-88.0579182,362.0,https://www.redfin.com/IL/Glendale-Heights/690-Marilyn-Ave-60139/unit-202/home/18174581,,,"$135,000",1970,$135,blue,8479,690 Marilyn Ave #202 Glendale Heights,,
7219,April-4-2023,1546 Jackson St,North Chicago,135000.0,3.0,1.0,North Chicago,1901.0,,153.0,https://www.redfin.com/IL/North-Chicago/1546-Jackson-St-60064/home/17695066,42.3307113,-87.8452103,,,,,"$135,000",1901,$153,blue,8480,1546 Jackson St North Chicago,,
6958,April-7-2023,501 Coventry Ln #18,Crystal Lake,135000.0,2.0,2.0,Coventry Club,1965.0,,,,42.2268773,-88.3306426,4945.0,https://www.redfin.com/IL/Crystal-Lake/501-Coventry-Ln-60014/unit-18/home/17810580,,,"$135,000",1965,$nan,blue,8481,501 Coventry Ln #18 Crystal Lake,,
6957,April-7-2023,501 Coventry Ln #18,Crystal Lake,135000.0,2.0,2.0,Coventry Club,1965.0,,,,42.2268773,-88.3306426,4130.0,,2031.0,https://www.redfin.com/IL/Crystal-Lake/501-Coventry-Ln-60014/unit-18/home/17810580,"$135,000",1965,$nan,blue,8482,501 Coventry Ln #18 Crystal Lake,,
6961,April-4-2023,1546 Jackson St,North Chicago,135000.0,3.0,1.0,North Chicago,1901.0,,153.0,,42.3307113,-87.8452103,4305.0,https://www.redfin.com/IL/North-Chicago/1546-Jackson-St-60064/home/17695066,,,"$135,000",1901,$153,blue,8483,1546 Jackson St North Chicago,,
6960,April-20-2023,3915 Saratoga Ave #203,Downers Grove,135000.0,1.0,1.0,Westbrook West,1968.0,,154.0,,41.8152072,-88.0144971,4133.0,,215.0,https://www.redfin.com/IL/Downers-Grove/3915-Saratoga-Ave-60515/unit-203/home/184881220,"$135,000",1968,$154,blue,8484,3915 Saratoga Ave #203 Downers Grove,,
7189,April-7-2023,620 N Poplar St,Waukegan,134000.0,3.0,2.0,Park City / Waukegan,1901.0,,121.0,https://www.redfin.com/IL/Waukegan/620-N-Poplar-St-60085/home/17699860,42.3694739,-87.8401235,,,,,"$134,000",1901,$121,blue,8485,620 N Poplar St Waukegan,,
6963,April-7-2023,620 N Poplar St,Waukegan,134000.0,3.0,2.0,Park City / Waukegan,1901.0,,121.0,,42.3694739,-87.8401235,4275.0,https://www.redfin.com/IL/Waukegan/620-N-Poplar-St-60085/home/17699860,,,"$134,000",1901,$121,blue,8486,620 N Poplar St Waukegan,,
6962,April-7-2023,620 N Poplar St,Waukegan,134000.0,3.0,2.0,Park City / Waukegan,1901.0,,121.0,,42.3694739,-87.8401235,4134.0,,1361.0,https://www.redfin.com/IL/Waukegan/620-N-Poplar-St-60085/home/17699860,"$134,000",1901,$121,blue,8487,620 N Poplar St Waukegan,,
7724,April-27-2023,964 N Elmwood Ave,Waukegan,133000.0,2.0,1.5,Park City / Waukegan,1947.0,,177.0,https://www.redfin.com/IL/Waukegan/964-N-Elmwood-Ave-60085/home/17703361,42.3743948,-87.8548412,,,,,"$133,000",1947,$177,blue,8488,964 N Elmwood Ave Waukegan,,
6964,April-12-2023,20224 S Frankfort Square Rd Unit G,Frankfort,133000.0,2.0,1.0,Frankfort,1985.0,,138.0,,41.5220492,-87.8008626,4135.0,,2333.0,https://www.redfin.com/IL/Frankfort/20224-S-Frankfort-Square-Rd-60423/unit-G/home/23389479,"$133,000",1985,$138,blue,8489,20224 S Frankfort Square Rd Unit G Frankfort,,
8161,April-12-2023,20224 S Frankfort Square Rd Unit G,Frankfort,133000.0,2.0,1.0,Frankfort,1985.0,,138.0,https://www.redfin.com/IL/Frankfort/20224-S-Frankfort-Square-Rd-60423/unit-G/home/23389479,41.5220492,-87.8008626,,,,,"$133,000",1985,$138,blue,8490,20224 S Frankfort Square Rd Unit G Frankfort,,
6965,April-27-2023,964 N Elmwood Ave,Waukegan,133000.0,2.0,1.5,Park City / Waukegan,1947.0,,177.0,,42.3743948,-87.8548412,4136.0,,1896.0,https://www.redfin.com/IL/Waukegan/964-N-Elmwood-Ave-60085/home/17703361,"$133,000",1947,$177,blue,8491,964 N Elmwood Ave Waukegan,,
6966,April-27-2023,964 N Elmwood Ave,Waukegan,133000.0,2.0,1.5,Park City / Waukegan,1947.0,,177.0,,42.3743948,-87.8548412,4810.0,https://www.redfin.com/IL/Waukegan/964-N-Elmwood-Ave-60085/home/17703361,,,"$133,000",1947,$177,blue,8492,964 N Elmwood Ave Waukegan,,
6967,April-12-2023,20224 S Frankfort Square Rd Unit G,Frankfort,133000.0,2.0,1.0,Frankfort,1985.0,,138.0,,41.5220492,-87.8008626,5247.0,https://www.redfin.com/IL/Frankfort/20224-S-Frankfort-Square-Rd-60423/unit-G/home/23389479,,,"$133,000",1985,$138,blue,8493,20224 S Frankfort Square Rd Unit G Frankfort,,
6968,April-14-2023,1206 Nordic St,Bensenville,132050.0,3.0,1.0,Bensenville,1960.0,,128.0,,41.9697227,-87.9599369,744.0,https://www.redfin.com/IL/Bensenville/1206-Nordic-St-60106/home/18170935,,,"$132,050",1960,$128,blue,8494,1206 Nordic St Bensenville,,
6969,April-14-2023,1206 Nordic St,Bensenville,132050.0,3.0,1.0,Bensenville,1960.0,,128.0,,41.9697227,-87.9599369,4137.0,,744.0,https://www.redfin.com/IL/Bensenville/1206-Nordic-St-60106/home/18170935,"$132,050",1960,$128,blue,8495,1206 Nordic St Bensenville,,
744,April-14-2023,1206 Nordic St,Bensenville,132050.0,3.0,1.0,Bensenville,1960.0,,128.0,https://www.redfin.com/IL/Bensenville/1206-Nordic-St-60106/home/18170935,41.9697227,-87.9599369,,,,,"$132,050",1960,$128,blue,8496,1206 Nordic St Bensenville,,
6972,April-10-2023,2013 Country Club Dr #14,Woodridge,132000.0,1.0,1.0,Woodridge,1979.0,,172.0,,41.7459924,-88.0322278,160.0,https://www.redfin.com/IL/Woodridge/2013-Country-Club-Dr-60517/unit-14/home/148135283,,,"$132,000",1979,$172,blue,8497,2013 Country Club Dr #14 Woodridge,,
7330,April-17-2023,2721 Emmaus Ave,Zion,132000.0,3.0,1.5,Zion,1906.0,,117.0,https://www.redfin.com/IL/Zion/2721-Emmaus-Ave-60099/home/17753921,42.4452131,-87.8281518,,,,,"$132,000",1906,$117,blue,8498,2721 Emmaus Ave Zion,,
160,April-10-2023,2013 Country Club Dr #14,Woodridge,132000.0,1.0,1.0,Woodridge,1979.0,,172.0,https://www.redfin.com/IL/Woodridge/2013-Country-Club-Dr-60517/unit-14/home/148135283,41.7459924,-88.0322278,,,,,"$132,000",1979,$172,blue,8499,2013 Country Club Dr #14 Woodridge,,
6970,April-10-2023,2013 Country Club Dr #14,Woodridge,132000.0,1.0,1.0,Woodridge,1979.0,,172.0,,41.7459924,-88.0322278,4139.0,,160.0,https://www.redfin.com/IL/Woodridge/2013-Country-Club-Dr-60517/unit-14/home/148135283,"$132,000",1979,$172,blue,8500,2013 Country Club Dr #14 Woodridge,,
6973,April-17-2023,2721 Emmaus Ave,Zion,132000.0,3.0,1.5,Zion,1906.0,,117.0,,42.4452131,-87.8281518,4416.0,https://www.redfin.com/IL/Zion/2721-Emmaus-Ave-60099/home/17753921,,,"$132,000",1906,$117,blue,8501,2721 Emmaus Ave Zion,,
6971,April-17-2023,2721 Emmaus Ave,Zion,132000.0,3.0,1.5,Zion,1906.0,,117.0,,42.4452131,-87.8281518,4138.0,,1502.0,https://www.redfin.com/IL/Zion/2721-Emmaus-Ave-60099/home/17753921,"$132,000",1906,$117,blue,8502,2721 Emmaus Ave Zion,,
7987,April-28-2023,541 Leah Ln Unit 1C,Woodstock,130000.0,2.0,2.0,Country Club Manor,1997.0,,148.0,https://www.redfin.com/IL/Woodstock/541-Leah-Ln-60098/unit-1C/home/17832498,42.308573,-88.4292187,,,,,"$130,000",1997,$148,blue,8503,541 Leah Ln Unit 1C Woodstock,,
413,April-27-2023,520 Burning Tree Ln #208,Naperville,130000.0,1.0,1.0,Naperville,1979.0,,184.0,https://www.redfin.com/IL/Naperville/520-Burning-Tree-Ln-60563/unit-208/home/14188595,41.7876318,-88.1563517,,,,,"$130,000",1979,$184,blue,8504,520 Burning Tree Ln #208 Naperville,,
599,April-7-2023,212 Collen Dr #3209,Lombard,130000.0,1.0,1.0,Lombard,1972.0,,153.0,https://www.redfin.com/IL/Lombard/212-Collen-Dr-60148/unit-3209/home/181397582,41.8562402,-88.0195766,,,,,"$130,000",1972,$153,blue,8505,212 Collen Dr #3209 Lombard,,
6978,April-28-2023,541 Leah Ln Unit 1C,Woodstock,130000.0,2.0,2.0,Country Club Manor,1997.0,,148.0,,42.308573,-88.4292187,5073.0,https://www.redfin.com/IL/Woodstock/541-Leah-Ln-60098/unit-1C/home/17832498,,,"$130,000",1997,$148,blue,8506,541 Leah Ln Unit 1C Woodstock,,
6984,April-28-2023,541 Leah Ln Unit 1C,Woodstock,130000.0,2.0,2.0,Country Club Manor,1997.0,,148.0,,42.308573,-88.4292187,4144.0,,2159.0,https://www.redfin.com/IL/Woodstock/541-Leah-Ln-60098/unit-1C/home/17832498,"$130,000",1997,$148,blue,8507,541 Leah Ln Unit 1C Woodstock,,
6983,April-7-2023,212 Collen Dr #3209,Lombard,130000.0,1.0,1.0,Lombard,1972.0,,153.0,,41.8562402,-88.0195766,599.0,https://www.redfin.com/IL/Lombard/212-Collen-Dr-60148/unit-3209/home/181397582,,,"$130,000",1972,$153,blue,8508,212 Collen Dr #3209 Lombard,,
6982,April-27-2023,520 Burning Tree Ln #208,Naperville,130000.0,1.0,1.0,Naperville,1979.0,,184.0,,41.7876318,-88.1563517,413.0,https://www.redfin.com/IL/Naperville/520-Burning-Tree-Ln-60563/unit-208/home/14188595,,,"$130,000",1979,$184,blue,8509,520 Burning Tree Ln #208 Naperville,,
6981,April-3-2023,38464 8 th St,Spring Grove,130000.0,1.0,1.0,Spring Grove,1945.0,,208.0,,42.422195,-88.181062,4849.0,https://www.redfin.com/IL/Spring-Grove/38464-N-8th-St-60081/home/17768235,,,"$130,000",1945,$208,blue,8510,38464 8 th St Spring Grove,,
6980,April-3-2023,38464 8 th St,Spring Grove,130000.0,1.0,1.0,Spring Grove,1945.0,,208.0,,42.422195,-88.181062,4140.0,,1935.0,https://www.redfin.com/IL/Spring-Grove/38464-N-8th-St-60081/home/17768235,"$130,000",1945,$208,blue,8511,38464 8 th St Spring Grove,,
6979,April-5-2023,460 N Main St Unit N403A,Wauconda,130000.0,2.0,2.0,Harbour Club,1974.0,,118.0,,42.2658784,-88.1438649,4374.0,https://www.redfin.com/IL/Wauconda/460-N-Main-St-60084/unit-N403A/home/17691003,,,"$130,000",1974,$118,blue,8512,460 N Main St Unit N403A Wauconda,,
6977,April-7-2023,212 Collen Dr #3209,Lombard,130000.0,1.0,1.0,Lombard,1972.0,,153.0,,41.8562402,-88.0195766,4145.0,,599.0,https://www.redfin.com/IL/Lombard/212-Collen-Dr-60148/unit-3209/home/181397582,"$130,000",1972,$153,blue,8513,212 Collen Dr #3209 Lombard,,
6976,April-11-2023,39210 N Holdridge Ave,Beach Park,130000.0,2.0,1.0,Bartletts Sheridan Road Park,1942.0,,144.0,,42.4311502,-87.8307792,4480.0,https://www.redfin.com/IL/Beach-Park/39210-N-Holdridge-Ave-60099/home/17752110,,,"$130,000",1942,$144,blue,8514,39210 N Holdridge Ave Beach Park,,
6975,April-5-2023,460 N Main St Unit N403A,Wauconda,130000.0,2.0,2.0,Harbour Club,1974.0,,118.0,,42.2658784,-88.1438649,4143.0,,1460.0,https://www.redfin.com/IL/Wauconda/460-N-Main-St-60084/unit-N403A/home/17691003,"$130,000",1974,$118,blue,8515,460 N Main St Unit N403A Wauconda,,
6974,April-27-2023,520 Burning Tree Ln #208,Naperville,130000.0,1.0,1.0,Naperville,1979.0,,184.0,,41.7876318,-88.1563517,4141.0,,413.0,https://www.redfin.com/IL/Naperville/520-Burning-Tree-Ln-60563/unit-208/home/14188595,"$130,000",1979,$184,blue,8516,520 Burning Tree Ln #208 Naperville,,
7763,April-3-2023,38464 8 th St,Spring Grove,130000.0,1.0,1.0,Spring Grove,1945.0,,208.0,https://www.redfin.com/IL/Spring-Grove/38464-N-8th-St-60081/home/17768235,42.422195,-88.181062,,,,,"$130,000",1945,$208,blue,8517,38464 8 th St Spring Grove,,
7394,April-11-2023,39210 N Holdridge Ave,Beach Park,130000.0,2.0,1.0,Bartletts Sheridan Road Park,1942.0,,144.0,https://www.redfin.com/IL/Beach-Park/39210-N-Holdridge-Ave-60099/home/17752110,42.4311502,-87.8307792,,,,,"$130,000",1942,$144,blue,8518,39210 N Holdridge Ave Beach Park,,
7288,April-5-2023,460 N Main St Unit N403A,Wauconda,130000.0,2.0,2.0,Harbour Club,1974.0,,118.0,https://www.redfin.com/IL/Wauconda/460-N-Main-St-60084/unit-N403A/home/17691003,42.2658784,-88.1438649,,,,,"$130,000",1974,$118,blue,8519,460 N Main St Unit N403A Wauconda,,
6985,April-11-2023,39210 N Holdridge Ave,Beach Park,130000.0,2.0,1.0,Bartletts Sheridan Road Park,1942.0,,144.0,,42.4311502,-87.8307792,4142.0,,1566.0,https://www.redfin.com/IL/Beach-Park/39210-N-Holdridge-Ave-60099/home/17752110,"$130,000",1942,$144,blue,8520,39210 N Holdridge Ave Beach Park,,
6986,April-7-2023,5300 Walnut Ave Unit 18A,Downers Grove,128000.0,2.0,1.0,Cameo West,1967.0,,160.0,,41.7897985,-88.053232,4146.0,,802.0,https://www.redfin.com/IL/Downers-Grove/5300-Walnut-Ave-60515/unit-18A/home/18056334,"$128,000",1967,$160,blue,8521,5300 Walnut Ave Unit 18A Downers Grove,,
6987,April-7-2023,5300 Walnut Ave Unit 18A,Downers Grove,128000.0,2.0,1.0,Cameo West,1967.0,,160.0,,41.7897985,-88.053232,802.0,https://www.redfin.com/IL/Downers-Grove/5300-Walnut-Ave-60515/unit-18A/home/18056334,,,"$128,000",1967,$160,blue,8522,5300 Walnut Ave Unit 18A Downers Grove,,
802,April-7-2023,5300 Walnut Ave Unit 18A,Downers Grove,128000.0,2.0,1.0,Cameo West,1967.0,,160.0,https://www.redfin.com/IL/Downers-Grove/5300-Walnut-Ave-60515/unit-18A/home/18056334,41.7897985,-88.053232,,,,,"$128,000",1967,$160,blue,8523,5300 Walnut Ave Unit 18A Downers Grove,,
6988,April-18-2023,501 Coventry Ln #4,Crystal Lake,127100.0,2.0,2.0,Crystal Lake / Lakewood / Prairie Grove,1965.0,,117.0,,42.2268773,-88.3306426,4988.0,https://www.redfin.com/IL/Crystal-Lake/501-Coventry-Ln-60014/unit-4/home/17811199,,,"$127,100",1965,$117,blue,8524,501 Coventry Ln #4 Crystal Lake,,
6989,April-18-2023,501 Coventry Ln #4,Crystal Lake,127100.0,2.0,2.0,Crystal Lake / Lakewood / Prairie Grove,1965.0,,117.0,,42.2268773,-88.3306426,4147.0,,2074.0,https://www.redfin.com/IL/Crystal-Lake/501-Coventry-Ln-60014/unit-4/home/17811199,"$127,100",1965,$117,blue,8525,501 Coventry Ln #4 Crystal Lake,,
7902,April-18-2023,501 Coventry Ln #4,Crystal Lake,127100.0,2.0,2.0,Crystal Lake / Lakewood / Prairie Grove,1965.0,,117.0,https://www.redfin.com/IL/Crystal-Lake/501-Coventry-Ln-60014/unit-4/home/17811199,42.2268773,-88.3306426,,,,,"$127,100",1965,$117,blue,8526,501 Coventry Ln #4 Crystal Lake,,
1036,April-12-2023,551 Gates St,Aurora,127000.0,1.0,1.0,Aurora / Eola,1948.0,,233.0,https://www.redfin.com/IL/Aurora/551-Gates-St-60505/home/16945301,41.7441943,-88.3016234,,,,,"$127,000",1948,$233,blue,8527,551 Gates St Aurora,,
7594,April-14-2023,2032 N Frolic Ave,Waukegan,127000.0,2.0,1.0,Park City / Waukegan,1947.0,,120.0,https://www.redfin.com/IL/Waukegan/2032-N-Frolic-Ave-60087/home/17130474,42.3900584,-87.872847,,,,,"$127,000",1947,$120,blue,8528,2032 N Frolic Ave Waukegan,,
6990,April-7-2023,16W515 79th St #203,Willowbrook,127000.0,1.0,1.0,Stratford Green,1970.0,,187.0,,41.7446819,-87.9479931,177.0,https://www.redfin.com/IL/Willowbrook/16W515-79th-St-60527/unit-203/home/17997174,,,"$127,000",1970,$187,blue,8529,16W515 79th St #203 Willowbrook,,
6991,April-12-2023,551 Gates St,Aurora,127000.0,1.0,1.0,Aurora / Eola,1948.0,,233.0,,41.7441943,-88.3016234,1036.0,https://www.redfin.com/IL/Aurora/551-Gates-St-60505/home/16945301,,,"$127,000",1948,$233,blue,8530,551 Gates St Aurora,,
6992,April-7-2023,16W515 79th St #203,Willowbrook,127000.0,1.0,1.0,Stratford Green,1970.0,,187.0,,41.7446819,-87.9479931,4150.0,,177.0,https://www.redfin.com/IL/Willowbrook/16W515-79th-St-60527/unit-203/home/17997174,"$127,000",1970,$187,blue,8531,16W515 79th St #203 Willowbrook,,
6993,April-12-2023,551 Gates St,Aurora,127000.0,1.0,1.0,Aurora / Eola,1948.0,,233.0,,41.7441943,-88.3016234,4148.0,,1036.0,https://www.redfin.com/IL/Aurora/551-Gates-St-60505/home/16945301,"$127,000",1948,$233,blue,8532,551 Gates St Aurora,,
6994,April-14-2023,2032 N Frolic Ave,Waukegan,127000.0,2.0,1.0,Park City / Waukegan,1947.0,,120.0,,42.3900584,-87.872847,4149.0,,1766.0,https://www.redfin.com/IL/Waukegan/2032-N-Frolic-Ave-60087/home/17130474,"$127,000",1947,$120,blue,8533,2032 N Frolic Ave Waukegan,,
6995,April-14-2023,2032 N Frolic Ave,Waukegan,127000.0,2.0,1.0,Park City / Waukegan,1947.0,,120.0,,42.3900584,-87.872847,4680.0,https://www.redfin.com/IL/Waukegan/2032-N-Frolic-Ave-60087/home/17130474,,,"$127,000",1947,$120,blue,8534,2032 N Frolic Ave Waukegan,,
177,April-7-2023,16W515 79th St #203,Willowbrook,127000.0,1.0,1.0,Stratford Green,1970.0,,187.0,https://www.redfin.com/IL/Willowbrook/16W515-79th-St-60527/unit-203/home/17997174,41.7446819,-87.9479931,,,,,"$127,000",1970,$187,blue,8535,16W515 79th St #203 Willowbrook,,
6996,April-19-2023,3314 Berwyn Ave #86,North Chicago,126000.0,2.0,1.0,Strawberry Condos,1974.0,,104.0,,42.3054887,-87.8792172,4553.0,https://www.redfin.com/IL/North-Chicago/3314-Berwyn-Ave-60064/unit-86/home/17668699,,,"$126,000",1974,$104,blue,8536,3314 Berwyn Ave #86 North Chicago,,
