,borough,neighborhood,trd_doc_classification,property_group,year_quarter,sales_volume,avg_price,median_price,number_of_deals,total_sqft,ppsqft,avg_asking_rent,cleaned_sales_volume,cleaned_avg_price,cleaned_median_price
7167,Brooklyn,Sea Gate,Residential,Single-Family Home,22/Q3,"$6,089,000","$869,857","$830,000",5,"15,058",$404,,"$6,089,000","$869,857","$830,000"
7168,Bronx,Pelham Gradens,Residential,Single-Family Home,25/Q1,"$7,206,807","$655,164","$587,500",11,"17,823",$404,,"$7,206,807","$655,164","$587,500"
7169,Staten Island,Travis,Residential,Multi-Family Dwelling,24/Q1,"$4,211,499","$701,917","$770,000",6,"10,416",$404,,"$4,211,499","$701,917","$770,000"
7170,Queens,Lindenwood,Residential,Multi-Family Dwelling,22/Q2,"$5,391,845","$898,641","$947,275",6,"13,339",$404,,"$5,391,845","$898,641","$947,275"
7171,Queens,Ridgewood,Residential,Multi-Family Dwelling,21/Q4,"$27,334,700","$1,051,335","$994,000",26,"67,625",$404,,"$27,334,700","$1,051,335","$994,000"
7172,Staten Island,Graniteville,Residential,Single-Family Home,22/Q1,"$11,153,888","$619,660","$627,500",17,"27,596",$404,,"$11,153,888","$619,660","$627,500"
7173,Staten Island,Oakwood,Residential,Single-Family Home,21/Q3,"$11,176,800","$620,933","$612,450",18,"27,653",$404,,"$11,176,800","$620,933","$612,450"
7174,Staten Island,Bull's Head,Residential,Multi-Family Dwelling,25/Q3,"$2,619,448","$873,149","$700,000",3,"6,481",$404,,"$2,619,448","$873,149","$700,000"
7175,Bronx,Kingsbridge,Residential,Multi-Family Dwelling,25/Q1,"$6,292,068","$898,867","$901,568",7,"15,568",$404,,"$6,292,068","$898,867","$901,568"
7176,Brooklyn,Bergen Beach,Residential,Multi-Family Dwelling,24/Q3,"$9,536,600","$953,660","$977,000",10,"23,597",$404,,"$9,536,600","$953,660","$977,000"
7177,Bronx,Crotona Park East,Residential,Single-Family Home,24/Q1,"$1,305,000","$652,500","$652,500",2,"1,188",$404,,"$1,305,000","$652,500","$652,500"
7178,Staten Island,Lighthouse Hill,Residential,Multi-Family Dwelling,20/Q1,"$3,029,364","$1,009,788","$890,000",3,"7,498",$404,,"$3,029,364","$1,009,788","$890,000"
7179,Staten Island,Prince's Bay,Residential,Multi-Family Dwelling,22/Q3,"$25,609,482","$1,024,379","$1,025,000",21,"63,387",$404,,"$25,609,482","$1,024,379","$1,025,000"
7180,Bronx,Co-op City,Residential,Multi-Family Dwelling,22/Q1,"$925,000","$925,000","$925,000",1,"2,290",$404,,"$925,000","$925,000","$925,000"
7181,Staten Island,Greenridge,Residential,Single-Family Home,20/Q3,"$1,200,000","$600,000","$600,000",2,"2,971",$404,,"$1,200,000","$600,000","$600,000"
7182,Queens,Woodhaven,Residential,Single-Family Home,20/Q1,"$19,542,025","$574,765","$578,500",34,"48,384",$404,,"$19,542,025","$574,765","$578,500"
7183,Queens,Far Rockaway,Residential,Single-Family Home,21/Q4,"$4,472,500","$496,944","$499,000",9,"11,074",$404,,"$4,472,500","$496,944","$499,000"
7184,Staten Island,Great Kills,Residential,Multi-Family Dwelling,23/Q2,"$18,776,659","$751,066","$740,000",25,"46,492",$404,,"$18,776,659","$751,066","$740,000"
7185,Brooklyn,Flatlands,Residential,Multi-Family Dwelling,23/Q3,"$8,482,250","$848,225","$900,000",10,"21,003",$404,,"$8,482,250","$848,225","$900,000"
7186,Brooklyn,East New York,Residential,Multi-Family Dwelling,25/Q3,"$14,680,001","$863,529","$840,000",17,"36,350",$404,,"$14,680,001","$863,529","$840,000"
7187,Queens,Fresh Meadows,Residential,Multi-Family Dwelling,21/Q2,"$2,148,000","$716,000","$883,000",3,"5,319",$404,,"$2,148,000","$716,000","$883,000"
7188,Staten Island,Greenridge,Residential,Multi-Family Dwelling,23/Q1,"$3,004,000","$600,800","$600,000",5,"7,440",$404,,"$3,004,000","$600,800","$600,000"
7189,Queens,Old Howard Beach,Residential,Single-Family Home,21/Q4,"$8,372,500","$697,708","$675,000",12,"20,741",$404,,"$8,372,500","$697,708","$675,000"
7190,Bronx,Baychester,Residential,Multi-Family Dwelling,23/Q2,"$5,214,250","$744,893","$780,000",7,"12,918",$404,,"$5,214,250","$744,893","$780,000"
7191,Queens,Rockwood Park,Residential,Multi-Family Dwelling,23/Q2,"$955,000","$955,000","$955,000",1,"2,366",$404,,"$955,000","$955,000","$955,000"
7192,Brooklyn,Ocean Hill,Residential,Multi-Family Dwelling,25/Q1,"$10,504,358","$954,942","$960,000",11,"26,030",$404,,"$10,504,358","$954,942","$960,000"
7193,Queens,Woodside,Residential,Multi-Family Dwelling,22/Q4,"$10,945,914","$995,083","$931,500",11,"27,126",$404,,"$10,945,914","$995,083","$931,500"
7194,Bronx,Edenwald,Residential,Single-Family Home,23/Q4,"$1,899,000","$633,000","$639,000",3,"4,707",$403,,"$1,899,000","$633,000","$639,000"
7195,Staten Island,"Sunnyside, SI",Residential,Single-Family Home,21/Q3,"$3,475,599","$579,267","$585,800",6,"8,616",$403,,"$3,475,599","$579,267","$585,800"
7196,Bronx,Throgs Neck,Residential,Single-Family Home,24/Q3,"$10,906,000","$641,529","$660,000",17,"27,042",$403,,"$10,906,000","$641,529","$660,000"
7197,Bronx,Country Club,Residential,Multi-Family Dwelling,21/Q3,"$6,933,888","$866,736","$945,000",8,"17,193",$403,,"$6,933,888","$866,736","$945,000"
7198,Brooklyn,South Williamsburg,Residential,Multi-Family Dwelling,22/Q1,"$20,080,123","$1,825,466","$1,625,000",10,"49,791",$403,,"$20,080,123","$1,825,466","$1,625,000"
7199,Queens,Old Howard Beach,Residential,Single-Family Home,24/Q1,"$4,579,000","$763,167","$802,500",6,"11,355",$403,,"$4,579,000","$763,167","$802,500"
7200,Staten Island,Travis,Residential,Single-Family Home,25/Q2,"$500,000","$500,000","$500,000",1,"1,240",$403,,"$500,000","$500,000","$500,000"
7201,Brooklyn,Ocean Hill,Residential,Multi-Family Dwelling,20/Q4,"$9,816,050","$892,368","$975,000",11,"24,344",$403,,"$9,816,050","$892,368","$975,000"
7202,Staten Island,New Springville,Residential,Multi-Family Dwelling,24/Q4,"$19,627,511","$817,813","$839,964",24,"48,685",$403,,"$19,627,511","$817,813","$839,964"
7203,Queens,Bay Terrace,Residential,Single-Family Home,20/Q3,"$855,000","$855,000","$855,000",1,"2,121",$403,,"$855,000","$855,000","$855,000"
7204,Queens,Rockaways,Residential,Multi-Family Dwelling,25/Q1,"$1,710,000","$855,000","$855,000",2,"4,242",$403,,"$1,710,000","$855,000","$855,000"
7205,Queens,South Jamaica,Residential,Multi-Family Dwelling,23/Q1,"$47,713,613","$769,574","$732,500",62,"118,367",$403,,"$47,713,613","$769,574","$732,500"
7206,Staten Island,Westerleigh,Residential,Multi-Family Dwelling,20/Q4,"$8,981,310","$598,754","$577,500",15,"22,281",$403,,"$8,981,310","$598,754","$577,500"
7207,Bronx,Van Nest,Residential,Single-Family Home,24/Q4,"$590,000","$590,000","$590,000",1,"1,464",$403,,"$590,000","$590,000","$590,000"
7208,Brooklyn,Sea Gate,Residential,Single-Family Home,21/Q1,"$1,327,319","$663,659","$663,659",2,"3,294",$403,,"$1,327,319","$663,659","$663,659"
7209,Staten Island,Park Hill,Residential,Multi-Family Dwelling,20/Q3,"$817,000","$408,500","$408,500",2,"2,028",$403,,"$817,000","$408,500","$408,500"
7210,Staten Island,New Dorp Beach,Residential,Multi-Family Dwelling,24/Q2,"$7,455,562","$621,297","$594,444",12,"18,507",$403,,"$7,455,562","$621,297","$594,444"
7211,Manhattan,Marble Hill,Residential,Single-Family Home,23/Q1,"$765,000","$765,000","$765,000",1,"1,899",$403,,"$765,000","$765,000","$765,000"
7212,Staten Island,West Brighton,Residential,Single-Family Home,20/Q4,"$6,091,727","$507,644","$462,500",12,"15,123",$403,,"$6,091,727","$507,644","$462,500"
7213,Staten Island,Great Kills,Residential,Multi-Family Dwelling,23/Q3,"$20,017,060","$741,373","$735,000",27,"49,696",$403,,"$20,017,060","$741,373","$735,000"
7214,Queens,Springfield Gardens,Residential,Single-Family Home,22/Q4,"$18,111,538","$603,718","$620,800",30,"44,967",$403,,"$18,111,538","$603,718","$620,800"
7215,Queens,Old Howard Beach,Residential,Multi-Family Dwelling,21/Q4,"$10,140,500","$845,042","$818,500",12,"25,179",$403,,"$10,140,500","$845,042","$818,500"
7216,Bronx,Fieldston,Residential,Multi-Family Dwelling,23/Q1,"$1,637,500","$1,637,500","$1,637,500",1,"4,066",$403,,"$1,637,500","$1,637,500","$1,637,500"
7217,Staten Island,Todt Hill,Residential,Single-Family Home,21/Q3,"$6,708,888","$1,341,778","$1,050,000",5,"16,659",$403,,"$6,708,888","$1,341,778","$1,050,000"
7218,Queens,Belle Harbor,Residential,Multi-Family Dwelling,21/Q2,"$10,488,750","$953,523","$929,000",11,"26,046",$403,,"$10,488,750","$953,523","$929,000"
7219,Queens,Belle Harbor,Residential,Single-Family Home,20/Q2,"$1,860,000","$620,000","$675,000",3,"4,619",$403,,"$1,860,000","$620,000","$675,000"
7220,Bronx,Riverdale,Residential,Single-Family Home,24/Q2,"$3,960,000","$990,000","$872,500",4,"9,835",$403,2781.6666666666665,"$3,960,000","$990,000","$872,500"
7221,Brooklyn,Manhattan Beach,Residential,Multi-Family Dwelling,23/Q2,"$3,765,000","$1,255,000","$1,100,000",3,"9,352",$403,,"$3,765,000","$1,255,000","$1,100,000"
7222,Brooklyn,Mill Basin,Residential,Multi-Family Dwelling,24/Q1,"$950,000","$950,000","$950,000",1,"2,360",$403,,"$950,000","$950,000","$950,000"
7223,Brooklyn,Northeast Flatbush,Residential,Multi-Family Dwelling,21/Q3,"$41,277,352","$764,395","$731,000",54,"102,578",$402,,"$41,277,352","$764,395","$731,000"
7224,Queens,South Richmond Hill,Residential,Multi-Family Dwelling,23/Q4,"$10,657,081","$666,068","$665,000",16,"26,484",$402,,"$10,657,081","$666,068","$665,000"
7225,Staten Island,Richmondtonwn,Residential,Single-Family Home,21/Q4,"$14,188,388","$644,927","$649,000",22,"35,263",$402,,"$14,188,388","$644,927","$649,000"
7226,Staten Island,Meiers Corners,Residential,Multi-Family Dwelling,21/Q2,"$16,337,500","$680,729","$600,250",24,"40,606",$402,,"$16,337,500","$680,729","$600,250"
7227,Bronx,Spuyten Duyvil,Residential,Multi-Family Dwelling,20/Q2,"$2,385,000","$1,192,500","$1,192,500",2,"5,928",$402,,"$2,385,000","$1,192,500","$1,192,500"
7228,Staten Island,Bull's Head,Residential,Multi-Family Dwelling,24/Q2,"$4,890,000","$978,000","$895,000",5,"12,155",$402,,"$4,890,000","$978,000","$895,000"
7229,Bronx,Pelham Parkway,Residential,Single-Family Home,24/Q4,"$5,671,000","$708,875","$717,500",8,"14,101",$402,,"$5,671,000","$708,875","$717,500"
7230,Brooklyn,Brighton Beach,Residential,Multi-Family Dwelling,21/Q4,"$7,171,000","$896,375","$915,000",8,"17,836",$402,,"$7,171,000","$896,375","$915,000"
7231,Queens,Laurelton,Residential,Single-Family Home,21/Q1,"$14,538,300","$559,165","$565,000",26,"36,162",$402,,"$14,538,300","$559,165","$565,000"
7232,Staten Island,Huguenot,Residential,Multi-Family Dwelling,23/Q1,"$12,950,360","$809,398","$824,500",16,"32,219",$402,,"$12,950,360","$809,398","$824,500"
7233,Staten Island,West Brighton,Residential,Single-Family Home,23/Q4,"$9,580,566","$638,704","$618,000",15,"23,841",$402,,"$9,580,566","$638,704","$618,000"
7234,Bronx,Westchester Square,Residential,Multi-Family Dwelling,23/Q2,"$3,215,000","$803,750","$840,000",4,"8,001",$402,,"$3,215,000","$803,750","$840,000"
7235,Queens,Bay Terrace,Residential,Multi-Family Dwelling,21/Q1,"$8,506,000","$1,215,143","$1,370,000",7,"21,169",$402,,"$8,506,000","$1,215,143","$1,370,000"
7236,Staten Island,Rossville,Residential,Single-Family Home,23/Q2,"$2,806,000","$561,200","$520,000",5,"6,984",$402,,"$2,806,000","$561,200","$520,000"
7237,Brooklyn,Flatlands,Residential,Multi-Family Dwelling,22/Q3,"$12,420,000","$776,250","$756,500",14,"30,913",$402,,"$12,420,000","$776,250","$756,500"
7238,Queens,South Richmond Hill,Residential,Multi-Family Dwelling,25/Q1,"$19,921,306","$737,826","$700,000",27,"49,591",$402,,"$19,921,306","$737,826","$700,000"
7239,Staten Island,Greenridge,Residential,Multi-Family Dwelling,22/Q3,"$6,098,998","$677,666","$650,000",8,"15,188",$402,,"$6,098,998","$677,666","$650,000"
7240,Staten Island,New Springville,Residential,Multi-Family Dwelling,25/Q3,"$6,088,900","$869,843","$869,000",7,"15,163",$402,,"$6,088,900","$869,843","$869,000"
7241,Staten Island,Graniteville,Residential,Single-Family Home,21/Q2,"$5,035,000","$559,444","$550,000",9,"12,540",$402,,"$5,035,000","$559,444","$550,000"
7242,Staten Island,Eltingville,Residential,Multi-Family Dwelling,21/Q3,"$33,196,592","$706,310","$662,500",47,"82,684",$401,,"$33,196,592","$706,310","$662,500"
7243,Staten Island,Shore Acres,Residential,Single-Family Home,21/Q3,"$4,651,999","$581,500","$576,500",8,"11,587",$401,,"$4,651,999","$581,500","$576,500"
7244,Queens,Cambria Heights,Residential,Multi-Family Dwelling,21/Q3,"$7,223,038","$601,920","$597,519",12,"17,992",$401,,"$7,223,038","$601,920","$597,519"
7245,Queens,Jamaica Estates,Residential,Multi-Family Dwelling,23/Q3,"$3,695,500","$923,875","$890,250",4,"9,206",$401,,"$3,695,500","$923,875","$890,250"
7246,Staten Island,Rossville,Residential,Single-Family Home,23/Q3,"$5,292,999","$588,111","$600,000",9,"13,186",$401,,"$5,292,999","$588,111","$600,000"
7247,Bronx,Schuylerville,Residential,Single-Family Home,22/Q3,"$6,187,665","$687,518","$730,000",8,"15,416",$401,,"$6,187,665","$687,518","$730,000"
7248,Bronx,Pelham Gradens,Residential,Single-Family Home,23/Q3,"$7,769,000","$647,417","$672,500",12,"19,356",$401,,"$7,769,000","$647,417","$672,500"
7249,Staten Island,Port Richmond,Residential,Single-Family Home,22/Q3,"$18,276,036","$589,550","$575,000",28,"45,534",$401,,"$18,276,036","$589,550","$575,000"
7250,Queens,South Jamaica,Residential,Single-Family Home,20/Q2,"$21,304,240","$532,606","$513,500",40,"53,082",$401,,"$21,304,240","$532,606","$513,500"
7251,Brooklyn,Ditmas Park,Residential,Multi-Family Dwelling,22/Q4,"$8,459,000","$1,208,429","$999,000",7,"21,081",$401,,"$8,459,000","$1,208,429","$999,000"
7252,Queens,Ozone Park,Residential,Single-Family Home,20/Q1,"$9,449,758","$555,868","$550,000",17,"23,551",$401,,"$9,449,758","$555,868","$550,000"
7253,Queens,Rockaways,Residential,Single-Family Home,20/Q4,"$2,382,000","$794,000","$657,000",3,"5,937",$401,,"$2,382,000","$794,000","$657,000"
7254,Staten Island,Graniteville,Residential,Single-Family Home,23/Q1,"$3,325,492","$554,249","$552,746",6,"8,291",$401,,"$3,325,492","$554,249","$552,746"
7255,Staten Island,Grasmere,Residential,Multi-Family Dwelling,25/Q3,"$953,000","$953,000","$953,000",1,"2,376",$401,,"$953,000","$953,000","$953,000"
7256,Brooklyn,East New York,Residential,Single-Family Home,25/Q2,"$14,259,676","$548,449","$540,500",26,"35,557",$401,,"$14,259,676","$548,449","$540,500"
7257,Staten Island,Castleton Corners,Residential,Multi-Family Dwelling,21/Q3,"$14,040,964","$668,617","$665,000",21,"35,019",$401,,"$14,040,964","$668,617","$665,000"
7258,Staten Island,Emerson Hill,Residential,Single-Family Home,24/Q3,"$1,076,130","$538,065","$538,065",2,"2,684",$401,,"$1,076,130","$538,065","$538,065"
7259,Queens,Lindenwood,Residential,Multi-Family Dwelling,22/Q1,"$6,641,950","$948,850","$975,000",6,"16,568",$401,,"$6,641,950","$948,850","$975,000"
7260,Queens,South Jamaica,Residential,Multi-Family Dwelling,25/Q2,"$35,535,295","$740,319","$678,568",48,"88,655",$401,,"$35,535,295","$740,319","$678,568"
7261,Staten Island,Eltingville,Residential,Multi-Family Dwelling,20/Q3,"$20,232,627","$652,665","$598,888",31,"50,482",$401,,"$20,232,627","$652,665","$598,888"
7262,Queens,Glendale,Residential,Multi-Family Dwelling,21/Q3,"$33,056,425","$893,417","$925,000",37,"82,482",$401,,"$33,056,425","$893,417","$925,000"
7263,Staten Island,"Bay Terrace, SI",Residential,Single-Family Home,20/Q4,"$3,891,000","$555,857","$550,000",7,"9,709",$401,,"$3,891,000","$555,857","$550,000"
7264,Brooklyn,Northeast Flatbush,Residential,Multi-Family Dwelling,25/Q2,"$30,966,578","$884,759","$825,000",35,"77,271",$401,,"$30,966,578","$884,759","$825,000"
7265,Staten Island,"Bay Terrace, SI",Residential,Multi-Family Dwelling,21/Q4,"$6,291,000","$571,909","$550,000",11,"15,698",$401,,"$6,291,000","$571,909","$550,000"
7266,Staten Island,Great Kills,Residential,Single-Family Home,21/Q2,"$20,652,168","$590,062","$590,000",35,"51,535",$401,,"$20,652,168","$590,062","$590,000"
7267,Bronx,Throgs Neck,Residential,Single-Family Home,24/Q2,"$4,908,000","$545,333","$569,000",9,"12,249",$401,,"$4,908,000","$545,333","$569,000"
7268,Bronx,Norwood,Residential,Multi-Family Dwelling,25/Q2,"$1,684,400","$842,200","$842,200",2,"4,204",$401,,"$1,684,400","$842,200","$842,200"
7269,Queens,Briarwood,Residential,Single-Family Home,20/Q2,"$840,000","$840,000","$840,000",1,"2,097",$401,,"$840,000","$840,000","$840,000"
7270,Staten Island,Fort Wadsworth,Residential,Multi-Family Dwelling,23/Q2,"$745,000","$745,000","$745,000",1,"1,860",$401,,"$745,000","$745,000","$745,000"
7271,Queens,Jamaica Estates,Residential,Multi-Family Dwelling,21/Q1,"$5,970,000","$1,194,000","$940,000",5,"14,905",$401,,"$5,970,000","$1,194,000","$940,000"
7272,Staten Island,Richmondtonwn,Residential,Single-Family Home,20/Q4,"$12,766,579","$638,329","$595,000",20,"31,875",$401,,"$12,766,579","$638,329","$595,000"
7273,Queens,Woodhaven,Residential,Multi-Family Dwelling,22/Q1,"$56,135,375","$863,621","$875,000",62,"140,157",$401,,"$56,135,375","$863,621","$875,000"
7274,Staten Island,New Springville,Residential,Multi-Family Dwelling,22/Q2,"$17,099,030","$743,436","$778,000",20,"42,697",$400,,"$17,099,030","$743,436","$778,000"
7275,Staten Island,Richmondtonwn,Residential,Single-Family Home,23/Q4,"$8,991,500","$691,654","$680,000",13,"22,454",$400,,"$8,991,500","$691,654","$680,000"
7276,Bronx,Morris Park,Residential,Multi-Family Dwelling,25/Q2,"$3,700,000","$925,000","$877,500",4,"9,240",$400,,"$3,700,000","$925,000","$877,500"
7277,Bronx,Schuylerville,Residential,Single-Family Home,22/Q2,"$7,065,000","$642,273","$665,000",10,"17,644",$400,,"$7,065,000","$642,273","$665,000"
7278,Staten Island,Arlington,Residential,Single-Family Home,22/Q4,"$1,934,000","$483,500","$497,000",4,"4,830",$400,,"$1,934,000","$483,500","$497,000"
7279,Queens,Douglaston,Residential,Multi-Family Dwelling,21/Q4,"$13,863,500","$1,260,318","$1,300,000",11,"34,626",$400,,"$13,863,500","$1,260,318","$1,300,000"
7280,Brooklyn,Gerritsen Beach,Residential,Single-Family Home,20/Q3,"$2,178,000","$544,500","$577,000",4,"5,441",$400,,"$2,178,000","$544,500","$577,000"
7281,Queens,North Corona,Residential,Multi-Family Dwelling,23/Q1,"$12,146,000","$1,012,167","$1,044,500",12,"30,343",$400,,"$12,146,000","$1,012,167","$1,044,500"
7282,Queens,Queens Village,Residential,Multi-Family Dwelling,24/Q4,"$14,548,343","$692,778","$725,000",21,"36,346",$400,,"$14,548,343","$692,778","$725,000"
7283,Bronx,Morris Park,Residential,Multi-Family Dwelling,24/Q3,"$9,001,800","$900,180","$885,000",10,"22,491",$400,,"$9,001,800","$900,180","$885,000"
7284,Staten Island,Willowbrook,Residential,Single-Family Home,20/Q1,"$2,568,816","$642,204","$655,886",4,"6,419",$400,,"$2,568,816","$642,204","$655,886"
7285,Queens,Floral Park,Residential,Multi-Family Dwelling,24/Q1,"$1,753,000","$584,333","$700,000",3,"4,381",$400,,"$1,753,000","$584,333","$700,000"
7286,Staten Island,Huguenot,Residential,Single-Family Home,24/Q2,"$3,278,000","$655,600","$700,000",5,"8,193",$400,,"$3,278,000","$655,600","$700,000"
7287,Brooklyn,Marine Park,Residential,Multi-Family Dwelling,21/Q4,"$13,488,500","$793,441","$830,000",17,"33,716",$400,,"$13,488,500","$793,441","$830,000"
7288,Queens,Kew Garden Hills,Residential,Single-Family Home,20/Q2,"$8,670,000","$963,333","$880,000",9,"21,673",$400,,"$8,670,000","$963,333","$880,000"
7289,Brooklyn,Coney Island,Residential,Single-Family Home,20/Q2,"$3,916,000","$559,429","$570,000",7,"9,790",$400,,"$3,916,000","$559,429","$570,000"
7290,Staten Island,Travis,Residential,Multi-Family Dwelling,22/Q4,"$500,000","$500,000","$500,000",1,"1,250",$400,,"$500,000","$500,000","$500,000"
7291,Staten Island,Richmond Valley,Residential,Single-Family Home,21/Q1,"$599,999","$599,999","$599,999",1,"1,500",$400,,"$599,999","$599,999","$599,999"
7292,Staten Island,Great Kills,Residential,Multi-Family Dwelling,22/Q4,"$31,674,530","$703,878","$690,000",45,"79,189",$400,,"$31,674,530","$703,878","$690,000"
7293,Queens,South Jamaica,Residential,Single-Family Home,20/Q1,"$49,189,634","$464,053","$476,500",106,"122,989",$400,,"$49,189,634","$464,053","$476,500"
