,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
72,March-9-2023,300 Glen Leven Ct Unit 300A,Schaumburg,220000.0,2.0,2.5,Schaumburg,1997.0,,177.0,https://www.redfin.com/IL/Schaumburg/300-Glen-Leven-Ct-60194/unit-300A/home/182104144,42.0301001,-88.1463295,"$220,000",1997,$177,blue,1125,300 Glen Leven Ct Unit 300A Schaumburg
1013,March-13-2023,13307 S Oakview Ct #4,Palos Heights,220000.0,3.0,2.0,Oak Hills Country Club,1987.0,,127.0,https://www.redfin.com/IL/Palos-Heights/13307-S-Oakview-Ct-60463/unit-4/home/183181730,41.652369,-87.81367,"$220,000",1987,$127,blue,1126,13307 S Oakview Ct #4 Palos Heights
625,March-6-2023,506 Westchester Rd #506,Schaumburg,220000.0,2.0,1.0,Schaumburg,1979.0,,200.0,https://www.redfin.com/IL/Schaumburg/506-Westchester-Rd-60193/unit-506/home/98674169,42.0084294,-88.068041,"$220,000",1979,$200,blue,1127,506 Westchester Rd #506 Schaumburg
1279,March-10-2023,2342 W Adams St #202,Chicago,220000.0,1.0,1.0,CHI - Near West Side,2022.0,,,https://www.redfin.com/IL/Chicago/2342-W-Adams-St-60612/unit-202/home/178766125,41.8787879,-87.6850248,"$220,000",2022,$nan,blue,1128,2342 W Adams St #202 Chicago
69,March-3-2023,7707 W Irving Park Rd #410,Chicago,220000.0,2.0,2.0,Irving Park Terrace,1987.0,,244.0,https://www.redfin.com/IL/Chicago/7707-W-Irving-Park-Rd-60634/unit-410/home/13544026,41.952101,-87.819719,"$220,000",1987,$244,blue,1129,7707 W Irving Park Rd #410 Chicago
897,March-8-2023,506 S Austin Blvd #2,Oak Park,220000.0,3.0,2.0,Oak Park,1928.0,,122.0,https://www.redfin.com/IL/Oak-Park/506-S-Austin-Blvd-60304/unit-2/home/12608631,41.8735682,-87.7747751,"$220,000",1928,$122,blue,1130,506 S Austin Blvd #2 Oak Park
106,March-17-2023,7751 Bristol Park Dr Unit 1NE,Tinley Park,220000.0,2.0,2.0,Grafton Place,1996.0,,147.0,https://www.redfin.com/IL/Tinley-Park/7751-Bristol-Park-Dr-60477/unit-1NE/home/12730400,41.5682405,-87.8042654,"$220,000",1996,$147,blue,1131,7751 Bristol Park Dr Unit 1NE Tinley Park
926,March-10-2023,5604 Tinder Dr #3,Rolling Meadows,220000.0,2.0,1.5,Autumn Chase,1987.0,,,https://www.redfin.com/IL/Rolling-Meadows/5604-Tinder-60008/unit-3/home/13705931,42.05415,-88.003807,"$220,000",1987,$nan,blue,1132,5604 Tinder Dr #3 Rolling Meadows
1516,March-1-2023,13211 N Country Club Ct Unit 1A,Palos Heights,220000.0,2.0,2.0,Oak Hills,1988.0,,160.0,https://www.redfin.com/IL/Palos-Heights/13211-N-Country-Club-Ct-60463/unit-1A/home/13190068,41.6512818,-87.8067236,"$220,000",1988,$160,blue,1133,13211 N Country Club Ct Unit 1A Palos Heights
1524,March-13-2023,3815 S Langley Ave #102,Chicago,220000.0,3.0,2.0,Bronzeville,2009.0,,203.0,https://www.redfin.com/IL/Chicago/3815-S-Langley-Ave-60653/unit-102/home/39557276,41.8252384,-87.6094957,"$220,000",2009,$203,blue,1134,3815 S Langley Ave #102 Chicago
603,March-23-2023,9400 S 79th Ave Unit 1C,Hickory Hills,219900.0,2.0,2.0,Hickory Hills,2007.0,,191.0,https://www.redfin.com/IL/Hickory-Hills/9400-S-79th-Ave-60457/unit-1C/home/40383358,41.7198222,-87.8159019,"$219,900",2007,$191,blue,1135,9400 S 79th Ave Unit 1C Hickory Hills
980,March-24-2023,8815 Concord Ln Unit K,Justice,219900.0,2.0,2.0,Justice,2003.0,,,https://www.redfin.com/IL/Justice/8815-Concord-Ln-60458/unit-K/home/12637942,41.7426647,-87.8397032,"$219,900",2003,$nan,blue,1136,8815 Concord Ln Unit K Justice
410,March-9-2023,3736 N Clifton Ave Unit G,Chicago,219500.0,1.0,1.0,CHI - Lake View,1895.0,,274.0,https://www.redfin.com/IL/Chicago/3736-N-Clifton-Ave-60613/unit-G/home/12651972,41.9501023,-87.6578702,"$219,500",1895,$274,blue,1137,3736 N Clifton Ave Unit G Chicago
198,March-10-2023,2534 W Flournoy St #3,Chicago,219000.0,3.0,2.0,Tri-Taylor,,,162.0,https://www.redfin.com/IL/Chicago/2534-W-Flournoy-St-60612/unit-3/home/26811272,41.8731898,-87.6899543,"$219,000",nan,$162,blue,1138,2534 W Flournoy St #3 Chicago
1520,March-3-2023,11030 Eagle Dr Unit B,Palos Hills,218900.0,2.0,2.0,Palos Hills,1996.0,,,https://www.redfin.com/IL/Palos-Hills/11030-Eagle-Dr-60465/unit-B/home/182738562,41.690523,-87.8189999,"$218,900",1996,$nan,blue,1139,11030 Eagle Dr Unit B Palos Hills
243,March-8-2023,16631 Liberty Cir Unit 3N,Orland Park,218500.0,2.0,2.0,Orland Park,2006.0,,182.0,https://www.redfin.com/IL/Orland-Park/16631-Liberty-Cir-60467/unit-3N/home/184467698,41.5877359,-87.8593225,"$218,500",2006,$182,blue,1140,16631 Liberty Cir Unit 3N Orland Park
900,March-31-2023,4126 Cove Ln Unit F,Glenview,218500.0,2.0,2.0,Glenview / Golf,1982.0,,182.0,https://www.redfin.com/IL/Glenview/4126-Cove-Ln-60025/unit-F/home/13796639,42.071922,-87.8573699,"$218,500",1982,$182,blue,1141,4126 Cove Ln Unit F Glenview
418,March-27-2023,1043 Brunswick Hbr #0,Schaumburg,218000.0,2.0,1.0,Nantucket Cove,1978.0,,,https://www.redfin.com/IL/Schaumburg/1043-Brunswick-Hbr-60193/home/13722790,42.0076385,-88.0726393,"$218,000",1978,$nan,blue,1142,1043 Brunswick Hbr #0 Schaumburg
1034,March-1-2023,1844 W Berteau Ave Unit G,Chicago,218000.0,2.0,1.0,CHI - North Center,1908.0,,224.0,https://www.redfin.com/IL/Chicago/1844-W-Berteau-Ave-60613/unit-G/home/12652073,41.9580141,-87.6763373,"$218,000",1908,$224,blue,1143,1844 W Berteau Ave Unit G Chicago
1746,March-30-2023,2700 N Hampden Ct Unit 18E,Chicago,218000.0,1.0,1.0,CHI - Lincoln Park,1971.0,,295.0,https://www.redfin.com/IL/Chicago/2700-N-Hampden-Ct-60614/unit-18E/home/13368619,41.9308327,-87.6419459,"$218,000",1971,$295,blue,1144,2700 N Hampden Ct Unit 18E Chicago
26,March-10-2023,525 W Hawthorne Pl #2206,Chicago,217500.0,1.0,1.0,CHI - Lake View,1969.0,,247.0,https://www.redfin.com/IL/Chicago/525-W-Hawthorne-Pl-60657/unit-2206/home/39927462,41.9442213,-87.642196,"$217,500",1969,$247,blue,1145,525 W Hawthorne Pl #2206 Chicago
1445,March-14-2023,1307 W Foster Ave Unit 1G,Chicago,217000.0,2.0,1.0,CHI - Uptown,,,217.0,https://www.redfin.com/IL/Chicago/1307-W-Foster-Ave-60640/unit-1G/home/13400119,41.9760232,-87.6627397,"$217,000",nan,$217,blue,1146,1307 W Foster Ave Unit 1G Chicago
483,March-3-2023,543 Greystone Ln Unit C2,Wheeling,216000.0,2.0,1.0,Lexington Commons,1979.0,,206.0,https://www.redfin.com/IL/Wheeling/543-Greystone-Ln-60090/unit-C2/home/13867553,42.1483569,-87.9434751,"$216,000",1979,$206,blue,1147,543 Greystone Ln Unit C2 Wheeling
1234,March-6-2023,2812 Dundee Rd Unit 8C,Northbrook,215000.0,2.0,1.5,Cambridge Court,1968.0,,143.0,https://www.redfin.com/IL/Northbrook/2812-Dundee-Rd-60062/unit-8C/home/183648748,42.1391627,-87.8492626,"$215,000",1968,$143,blue,1148,2812 Dundee Rd Unit 8C Northbrook
816,March-20-2023,4706 N Winthrop Ave Unit B,Chicago,215000.0,2.0,1.0,CHI - Uptown,1905.0,,208.0,https://www.redfin.com/IL/Chicago/4706-N-Winthrop-Ave-60640/unit-B/home/26807612,41.9675031,-87.6577778,"$215,000",1905,$208,blue,1149,4706 N Winthrop Ave Unit B Chicago
566,March-31-2023,9731 N Fox Glen Dr Unit 3J,Niles,215000.0,2.0,2.0,Niles,1985.0,,165.0,https://www.redfin.com/IL/Niles/9731-N-Fox-Glen-Dr-60714/unit-3J/home/13680430,42.056985,-87.853512,"$215,000",1985,$165,blue,1150,9731 N Fox Glen Dr Unit 3J Niles
988,March-13-2023,6301 N Talman Ave #3,Chicago,215000.0,2.0,2.0,CHI - West Ridge,1931.0,,165.0,https://www.redfin.com/IL/Chicago/6301-N-Talman-Ave-60659/unit-3/home/18939772,41.995965,-87.69569,"$215,000",1931,$165,blue,1151,6301 N Talman Ave #3 Chicago
852,March-28-2023,88 W Schiller St Unit 1808L,Chicago,215000.0,1.0,1.0,Sandburg Village,1968.0,,,https://www.redfin.com/IL/Chicago/88-W-Schiller-St-60610/unit-1808L/home/14113673,41.9080921,-87.6312196,"$215,000",1968,$nan,blue,1152,88 W Schiller St Unit 1808L Chicago
332,March-21-2023,1020 Thorndale Ct Unit D2,Wheeling,215000.0,2.0,2.0,Lexington Commons,1980.0,,179.0,https://www.redfin.com/IL/Wheeling/1020-Thorndale-Ct-60090/unit-D2/home/13867545,42.1505742,-87.9414985,"$215,000",1980,$179,blue,1153,1020 Thorndale Ct Unit D2 Wheeling
721,March-3-2023,432 W Oakdale Ave #1,Chicago,215000.0,1.0,1.0,CHI - Lake View,,,254.0,https://www.redfin.com/IL/Chicago/432-W-Oakdale-Ave-60657/unit-1/home/13373227,41.935826,-87.6407382,"$215,000",nan,$254,blue,1154,432 W Oakdale Ave #1 Chicago
1425,March-16-2023,3930 N Pine Grove Ave #603,Chicago,215000.0,2.0,2.0,CHI - Lake View,1968.0,,200.0,https://www.redfin.com/IL/Chicago/3930-N-Pine-Grove-Ave-60613/unit-603/home/13380820,41.9542371,-87.648457,"$215,000",1968,$200,blue,1155,3930 N Pine Grove Ave #603 Chicago
953,March-3-2023,6056 S Keating Ave Unit 1S,Chicago,215000.0,2.0,2.0,CHI - Clearing,1985.0,,229.0,https://www.redfin.com/IL/Chicago/6056-S-Keating-Ave-60629/unit-1S/home/14005683,41.782242,-87.741538,"$215,000",1985,$229,blue,1156,6056 S Keating Ave Unit 1S Chicago
272,March-2-2023,445 Sherman Ave #305,Evanston,215000.0,3.0,2.0,Evanston,1963.0,,154.0,https://www.redfin.com/IL/Evanston/445-Sherman-Ave-60202/unit-305/home/12708685,42.0263318,-87.6820822,"$215,000",1963,$154,blue,1157,445 Sherman Ave #305 Evanston
609,March-21-2023,1048 Harbour Ct Unit 2B,Wheeling,215000.0,3.0,2.0,Lake of the Winds,1979.0,,154.0,https://www.redfin.com/IL/Wheeling/1048-Harbour-Ct-60090/unit-2B/home/184338215,42.1202882,-87.9557563,"$215,000",1979,$154,blue,1158,1048 Harbour Ct Unit 2B Wheeling
1472,March-13-2023,1727 W Crystal Ln #511,Mount Prospect,215000.0,3.0,2.0,Crystal Towers,1980.0,,134.0,https://www.redfin.com/IL/Mount-Prospect/1727-W-Crystal-Ln-60056/unit-511/home/13692291,42.035234,-87.9629261,"$215,000",1980,$134,blue,1159,1727 W Crystal Ln #511 Mount Prospect
1759,March-13-2023,4216 N Ashland Ave Unit G,Chicago,214900.0,2.0,2.0,CHI - Lake View,2006.0,,162.0,https://www.redfin.com/IL/Chicago/4216-N-Ashland-Ave-60613/unit-G/home/26807909,41.9585413,-87.669547,"$214,900",2006,$162,blue,1160,4216 N Ashland Ave Unit G Chicago
1421,March-21-2023,500 S Clinton St #431,Chicago,213500.0,1.0,1.0,CHI - Near West Side,1890.0,,282.0,https://www.redfin.com/IL/Chicago/500-S-Clinton-St-60607/unit-431/home/12725737,41.8750801,-87.6415754,"$213,500",1890,$282,blue,1161,500 S Clinton St #431 Chicago
1554,March-1-2023,3002 W Warren Blvd #3,Chicago,212000.0,2.0,2.0,CHI - East Garfield Park,2003.0,,184.0,https://www.redfin.com/IL/Chicago/3002-W-Warren-Blvd-60612/unit-3/home/12621336,41.8820965,-87.7014253,"$212,000",2003,$184,blue,1162,3002 W Warren Blvd #3 Chicago
985,March-20-2023,710 Oakton St #103,Evanston,212000.0,2.0,2.0,Evanston,1967.0,,212.0,https://www.redfin.com/IL/Evanston/710-Oakton-St-60202/unit-103/home/12776509,42.0263179,-87.6811399,"$212,000",1967,$212,blue,1163,710 Oakton St #103 Evanston
331,March-13-2023,7800 W 89th St #102,Hickory Hills,210000.0,2.0,2.0,Hickory Hills,2004.0,,153.0,https://www.redfin.com/IL/Hickory-Hills/7800-W-89th-St-60457/unit-102/home/12619408,41.7297917,-87.8147094,"$210,000",2004,$153,blue,1164,7800 W 89th St #102 Hickory Hills
1754,March-2-2023,70 W Burton Pl #2204,Chicago,210000.0,1.0,1.0,Faulkner House,1967.0,,,https://www.redfin.com/IL/Chicago/70-W-Burton-Pl-60610/unit-2204/home/14114073,41.9096241,-87.6312381,"$210,000",1967,$nan,blue,1165,70 W Burton Pl #2204 Chicago
64,March-1-2023,525 W Hawthorne Pl #1006,Chicago,210000.0,1.0,1.0,CHI - Lake View,1968.0,,,https://www.redfin.com/IL/Chicago/525-W-Hawthorne-Pl-60657/unit-1006/home/40369572,41.9442213,-87.642196,"$210,000",1968,$nan,blue,1166,525 W Hawthorne Pl #1006 Chicago
605,March-28-2023,4 Brookston Dr Unit A1,Schaumburg,210000.0,1.0,1.0,Willow Pond,1989.0,,225.0,https://www.redfin.com/IL/Schaumburg/4-Brookston-Dr-60193/unit-A1/home/13725828,42.0284276,-88.0476354,"$210,000",1989,$225,blue,1167,4 Brookston Dr Unit A1 Schaumburg
999,March-27-2023,251 Brittany Dr Unit 25A,Streamwood,210000.0,2.0,2.0,Sussex Square,1990.0,,168.0,https://www.redfin.com/IL/Streamwood/251-Brittany-Dr-60107/unit-25A/home/177489037,42.0149664,-88.186672,"$210,000",1990,$168,blue,1168,251 Brittany Dr Unit 25A Streamwood
1317,March-31-2023,2626 N Lakeview Ave #3807,Chicago,210000.0,1.0,1.0,CHI - Lincoln Park,1968.0,,,https://www.redfin.com/IL/Chicago/2626-N-Lakeview-Ave-60614/unit-3807/home/13367450,41.9303836,-87.639729,"$210,000",1968,$nan,blue,1169,2626 N Lakeview Ave #3807 Chicago
981,March-27-2023,6700 S Brainard Ave #220,Countryside,210000.0,2.0,2.0,Forest Villa Condominium,1971.0,,,https://www.redfin.com/IL/Countryside/6700-S-Brainard-Ave-60525/unit-220/home/12762323,41.769128,-87.878488,"$210,000",1971,$nan,blue,1170,6700 S Brainard Ave #220 Countryside
1133,March-27-2023,4630 Washington St Unit 3E,Skokie,210000.0,2.0,2.0,Skokie,1966.0,,175.0,https://www.redfin.com/IL/Skokie/4630-Washington-St-60076/unit-3E/home/13609746,42.0328718,-87.7438443,"$210,000",1966,$175,blue,1171,4630 Washington St Unit 3E Skokie
1634,March-14-2023,4104 Cove Ln Unit D,Glenview,210000.0,2.0,2.0,Glenview / Golf,1979.0,,145.0,https://www.redfin.com/IL/Glenview/4104-Cove-Ln-60025/unit-D/home/13797544,42.0720065,-87.8569024,"$210,000",1979,$145,blue,1172,4104 Cove Ln Unit D Glenview
1071,March-1-2023,5450 W 115th St #403,Oak Lawn,210000.0,2.0,2.0,Oak Lawn,2006.0,,144.0,https://www.redfin.com/IL/Oak-Lawn/5450-115th-St-60453/unit-403/home/18912283,41.6837048,-87.7561514,"$210,000",2006,$144,blue,1173,5450 W 115th St #403 Oak Lawn
21,March-14-2023,7120 W 108th St Unit 1E,Worth,210000.0,3.0,2.0,Worth,2004.0,,163.0,https://www.redfin.com/IL/Worth/7120-W-108th-St-60482/unit-1E/home/12606557,41.69594,-87.7968384,"$210,000",2004,$163,blue,1174,7120 W 108th St Unit 1E Worth
46,March-1-2023,4053 N Sheridan Rd #3,Chicago,210000.0,1.0,1.0,CHI - Uptown,1920.0,,280.0,https://www.redfin.com/IL/Chicago/4053-N-Sheridan-Rd-60613/unit-3/home/12704815,41.9560699,-87.654185,"$210,000",1920,$280,blue,1175,4053 N Sheridan Rd #3 Chicago
779,March-3-2023,9048 Del Prado Dr Unit 1N,Palos Hills,210000.0,2.0,2.0,Las Fuentes,1994.0,,162.0,https://www.redfin.com/IL/Palos-Hills/9048-Del-Prado-Dr-60465/unit-1N/home/13203460,41.7173193,-87.8433159,"$210,000",1994,$162,blue,1176,9048 Del Prado Dr Unit 1N Palos Hills
830,March-29-2023,1779 Queensbury Cir #5783,Hoffman Estates,210000.0,3.0,1.5,Hoffman Estates,1976.0,,,https://www.redfin.com/IL/Hoffman-Estates/1779-Queensbury-Cir-60169/unit-5783/home/13746271,42.05635832484362,-88.12554718800683,"$210,000",1976,$nan,blue,1177,1779 Queensbury Cir #5783 Hoffman Estates
831,March-13-2023,7040 Olde Gatehouse Rd Unit 15B,Tinley Park,210000.0,2.0,1.5,Steeple Run,1989.0,,,https://www.redfin.com/IL/Tinley-Park/7040-Olde-Gatehouse-Rd-60477/unit-15B/home/12973420,41.5912043,-87.7910048,"$210,000",1989,$nan,blue,1178,7040 Olde Gatehouse Rd Unit 15B Tinley Park
1653,March-29-2023,4819 S Prairie Ave #2,Chicago,210000.0,3.0,2.0,CHI - Grand Boulevard,1905.0,,162.0,https://www.redfin.com/IL/Chicago/4819-S-Prairie-Ave-60615/unit-2/home/21810695,41.8070004,-87.6191808,"$210,000",1905,$162,blue,1179,4819 S Prairie Ave #2 Chicago
1142,March-22-2023,5256 S Drexel Ave Unit 3D,Chicago,209000.0,2.0,2.0,CHI - Hyde Park,1920.0,,261.0,https://www.redfin.com/IL/Chicago/5256-S-Drexel-Ave-60615/unit-3D/home/12633123,41.7987805,-87.6042123,"$209,000",1920,$261,blue,1180,5256 S Drexel Ave Unit 3D Chicago
932,March-27-2023,7243 Madison St #304,Forest Park,208000.0,1.0,1.0,Forest Park,2005.0,,270.0,https://www.redfin.com/IL/Forest-Park/7243-Madison-St-60130/unit-304/home/12610981,41.879806,-87.8066896,"$208,000",2005,$270,blue,1181,7243 Madison St #304 Forest Park
638,March-20-2023,733 W Bittersweet Pl Unit 1W,Chicago,208000.0,2.0,1.0,CHI - Uptown,1919.0,,231.0,https://www.redfin.com/IL/Chicago/733-W-Bittersweet-Pl-60613/unit-1W/home/12806680,41.955468,-87.648694,"$208,000",1919,$231,blue,1182,733 W Bittersweet Pl Unit 1W Chicago
1,March-24-2023,5275 Diamond Dr Unit A,Oak Forest,208000.0,2.0,1.5,Diamonds of Oak Forest,1996.0,,165.0,https://www.redfin.com/IL/Oak-Forest/5275-Diamond-Dr-60452/unit-A/home/12802150,41.6117284,-87.74916,"$208,000",1996,$165,blue,1183,5275 Diamond Dr Unit A Oak Forest
1477,March-10-2023,1629 W Sherwin Ave #5,Chicago,207750.0,2.0,2.0,CHI - Rogers Park,1968.0,,166.0,https://www.redfin.com/IL/Chicago/1629-W-Sherwin-Ave-60626/unit-5/home/12613722,42.0145661,-87.6716444,"$207,750",1968,$166,blue,1184,1629 W Sherwin Ave #5 Chicago
433,March-17-2023,1515 E Central Rd Unit 318C,Arlington Heights,207500.0,2.0,2.0,Dana Point,1976.0,,,https://www.redfin.com/IL/Arlington-Heights/1515-E-Central-Rd-60005/unit-318C/home/13704260,42.063951,-87.964908,"$207,500",1976,$nan,blue,1185,1515 E Central Rd Unit 318C Arlington Heights
1167,March-28-2023,2615 W Foster Ave #201,Chicago,207500.0,2.0,2.0,CHI - Lincoln Square,1968.0,,208.0,https://www.redfin.com/IL/Chicago/2615-W-Foster-Ave-60625/unit-201/home/13490507,41.9755591,-87.6946542,"$207,500",1968,$208,blue,1186,2615 W Foster Ave #201 Chicago
63,March-31-2023,1460 N Sandburg Ter #2301,Chicago,207500.0,2.0,2.0,CHI - Near North Side,,,173.0,https://www.redfin.com/IL/Chicago/1460-N-Sandburg-Ter-60610/unit-2301/home/184726336,41.9083243,-87.6324246,"$207,500",nan,$173,blue,1187,1460 N Sandburg Ter #2301 Chicago
1213,March-27-2023,15508 Orlan Brook Dr Unit 1E,Orland Park,207000.0,3.0,2.0,Orlan Brook,1987.0,,138.0,https://www.redfin.com/IL/Orland-Park/15508-Orlan-Brook-Dr-60462/unit-1E/home/183993108,41.6078255,-87.8312125,"$207,000",1987,$138,blue,1188,15508 Orlan Brook Dr Unit 1E Orland Park
1291,March-29-2023,7759 Bristol Park Dr Unit 3NE,Tinley Park,207000.0,2.0,2.0,Grafton Place,1996.0,,138.0,https://www.redfin.com/IL/Tinley-Park/7759-Bristol-Park-Dr-60477/unit-3NE/home/12730842,41.567679,-87.803522,"$207,000",1996,$138,blue,1189,7759 Bristol Park Dr Unit 3NE Tinley Park
1312,March-22-2023,600 Naples Ct #205,Glenview,206000.0,2.0,2.0,Triumvera,1979.0,,147.0,https://www.redfin.com/IL/Glenview/600-Naples-Ct-60025/unit-205/home/13798260,42.066445,-87.852851,"$206,000",1979,$147,blue,1190,600 Naples Ct #205 Glenview
189,March-28-2023,950 E Wilmette Rd #109,Palatine,205500.0,2.0,2.0,Willow Creek,1984.0,,171.0,https://www.redfin.com/IL/Palatine/950-E-Wilmette-Rd-60074/unit-109/home/13878118,42.1039052,-88.0205058,"$205,500",1984,$171,blue,1191,950 E Wilmette Rd #109 Palatine
803,March-24-2023,21 W Goethe St Unit 5F,Chicago,205000.0,2.0,1.0,CHI - Near North Side,1967.0,,205.0,https://www.redfin.com/IL/Chicago/21-W-Goethe-St-60610/unit-5F/home/14111743,41.9054585,-87.6296264,"$205,000",1967,$205,blue,1192,21 W Goethe St Unit 5F Chicago
389,March-10-2023,100 Lake Blvd #603,Buffalo Grove,205000.0,2.0,2.0,Cambridge on the Lake,1980.0,,146.0,https://www.redfin.com/IL/Buffalo-Grove/100-Lake-Blvd-60089/unit-603/home/13857594,42.138431,-87.954869,"$205,000",1980,$146,blue,1193,100 Lake Blvd #603 Buffalo Grove
3,March-29-2023,9301 Montgomery Dr #153,Orland Park,205000.0,2.0,1.0,Orland Park,1987.0,,171.0,https://www.redfin.com/IL/Orland-Park/9301-Montgomery-Dr-60462/unit-153/home/13022135,41.6202122,-87.8427645,"$205,000",1987,$171,blue,1194,9301 Montgomery Dr #153 Orland Park
1580,March-7-2023,8624 Tuttle Ct Unit 3-2D,Palos Hills,205000.0,3.0,2.0,Lagoon in the Hills,1974.0,,137.0,https://www.redfin.com/IL/Palos-Hills/8624-Tuttle-Ct-60465/unit-3-2D/home/182491609,41.6880516,-87.8322976,"$205,000",1974,$137,blue,1195,8624 Tuttle Ct Unit 3-2D Palos Hills
361,March-10-2023,5100 W 96th St #510,Oak Lawn,205000.0,2.0,2.0,Arbor Court,2006.0,,188.0,https://www.redfin.com/IL/Oak-Lawn/5100-W-96th-St-60453/unit-510/home/18937617,41.718386,-87.748566,"$205,000",2006,$188,blue,1196,5100 W 96th St #510 Oak Lawn
940,March-30-2023,5232 N Campbell Ave Unit GA,Chicago,205000.0,2.0,1.0,CHI - Lincoln Square,,,234.0,https://www.redfin.com/IL/Chicago/5232-N-Campbell-Ave-60625/unit-GA/home/18918526,41.9766829,-87.6914685,"$205,000",nan,$234,blue,1197,5232 N Campbell Ave Unit GA Chicago
1257,March-15-2023,1660 E Thacker St Unit 4D,Des Plaines,205000.0,2.0,2.0,Des Plaines,1978.0,,141.0,https://www.redfin.com/IL/Des-Plaines/1660-E-Thacker-St-60016/unit-4D/home/13661487,42.0377376,-87.8833292,"$205,000",1978,$141,blue,1198,1660 E Thacker St Unit 4D Des Plaines
1350,March-31-2023,1255 N Sandburg Ter Unit 2803E,Chicago,205000.0,1.0,1.0,Sandburg Village,,,256.0,https://www.redfin.com/IL/Chicago/1255-N-Sandburg-Ter-60610/unit-2803E/home/14110733,41.9054286,-87.6319398,"$205,000",nan,$256,blue,1199,1255 N Sandburg Ter Unit 2803E Chicago
639,March-30-2023,3520 N Lake Shore Dr Unit 7M,Chicago,205000.0,1.0,1.0,CHI - Lake View,1922.0,,,https://www.redfin.com/IL/Chicago/3520-N-Lake-Shore-Dr-60657/unit-7M/home/13377960,41.9472359,-87.643085,"$205,000",1922,$nan,blue,1200,3520 N Lake Shore Dr Unit 7M Chicago
1172,March-23-2023,1725 W Touhy Ave #4,Chicago,205000.0,2.0,2.0,CHI - Rogers Park,1973.0,,197.0,https://www.redfin.com/IL/Chicago/1725-W-Touhy-Ave-60626/unit-4/home/12577106,42.0122354,-87.673382,"$205,000",1973,$197,blue,1201,1725 W Touhy Ave #4 Chicago
1191,March-24-2023,15723 Foxbend Ct Unit 1E,Orland Park,204900.0,2.0,2.0,Orland Park,1985.0,,186.0,https://www.redfin.com/IL/Orland-Park/15723-Foxbend-Ct-60462/unit-1E/home/13016872,41.6037846,-87.8157789,"$204,900",1985,$186,blue,1202,15723 Foxbend Ct Unit 1E Orland Park
1211,March-27-2023,530 Sheridan Rd Unit 2B,Evanston,204000.0,2.0,1.0,Evanston,1959.0,,,https://www.redfin.com/IL/Evanston/530-Sheridan-Rd-60202/unit-2B/home/13576796,42.0278918,-87.6708456,"$204,000",1959,$nan,blue,1203,530 Sheridan Rd Unit 2B Evanston
1706,March-30-2023,15341 Catalina Dr #2,Orland Park,204000.0,2.0,1.5,Silver Lake Villas,1977.0,,,https://www.redfin.com/IL/Orland-Park/15341-Catalina-Dr-60462/unit-2/home/13019804,41.6122683,-87.7998274,"$204,000",1977,$nan,blue,1204,15341 Catalina Dr #2 Orland Park
1715,March-31-2023,2545 W Catalpa Ave Unit 1G,Chicago,204000.0,2.0,2.0,CHI - Lincoln Square,1947.0,,159.0,https://www.redfin.com/IL/Chicago/2545-W-Catalpa-Ave-60625/unit-1G/home/12687563,41.98107,-87.6937594,"$204,000",1947,$159,blue,1205,2545 W Catalpa Ave Unit 1G Chicago
1003,March-6-2023,6033 N Sheridan Rd Unit 19M,Chicago,204000.0,1.0,1.0,Malibu East,1974.0,,,https://www.redfin.com/IL/Chicago/6033-N-Sheridan-Rd-60660/unit-19M/home/13411668,41.9920625,-87.6547759,"$204,000",1974,$nan,blue,1206,6033 N Sheridan Rd Unit 19M Chicago
