,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS
1050,February-8-2023,435 N Michigan Ave #508,Chicago,3300000.0,3.0,3.5,Tribune Tower Residences,2021.0,,1060.0,https://www.redfin.com/IL/Chicago/435-N-Michigan-Ave-60611/unit-508/home/177044584,41.8903627,-87.6236499,"$3,300,000",2021,"$1,060",orange,1,435 N Michigan Ave #508 Chicago
44,February-28-2023,1109 W Washington Blvd Unit 4B,Chicago,2525000.0,3.0,3.5,CHI - Near West Side,2018.0,,,https://www.redfin.com/IL/Chicago/1109-W-Washington-Blvd-60607/unit-4B/home/143578093,41.882748,-87.654875,"$2,525,000",2018,$nan,orange,2,1109 W Washington Blvd Unit 4B Chicago
1062,February-17-2023,50 E Chestnut St #2601,Chicago,2500000.0,3.0,3.5,CHI - Near North Side,2008.0,,641.0,https://www.redfin.com/IL/Chicago/50-E-Chestnut-St-60611/unit-2601/home/26811808,41.8985897,-87.6261037,"$2,500,000",2008,$641,orange,3,50 E Chestnut St #2601 Chicago
607,February-6-2023,401 N Wabash Ave Unit 82A,Chicago,2150000.0,3.0,3.5,CHI - Near North Side,2008.0,,698.0,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-82A/home/13057514,41.8888012,-87.6263094,"$2,150,000",2008,$698,orange,4,401 N Wabash Ave Unit 82A Chicago
60,February-27-2023,305 S Racine Ave Ph -C,Chicago,1833840.0,4.0,4.5,CHI - Near West Side,2021.0,,581.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-C/home/172525569,41.8775902,-87.6566972,"$1,833,840",2021,$581,orange,5,305 S Racine Ave Ph -C Chicago
378,February-21-2023,1756 N Mohawk St #3,Chicago,1775000.0,4.0,2.5,CHI - Lincoln Park,,,538.0,https://www.redfin.com/IL/Chicago/1756-N-Mohawk-St-60614/unit-3/home/183822492,41.9144814,-87.6426743,"$1,775,000",nan,$538,orange,6,1756 N Mohawk St #3 Chicago
301,February-7-2023,451 E Grand Ave #4503,Chicago,1700000.0,3.0,3.5,CHI - Near North Side,2019.0,,707.0,https://www.redfin.com/IL/Chicago/451-E-Grand-Ave-60611/unit-4503/home/180401490,41.8915284,-87.6155848,"$1,700,000",2019,$707,orange,7,451 E Grand Ave #4503 Chicago
812,February-8-2023,2344 N Lincoln Park West #4,Chicago,1670000.0,5.0,4.0,CHI - Lincoln Park,1916.0,,363.0,https://www.redfin.com/IL/Chicago/2344-N-Lincoln-Park-W-60614/unit-4/home/12562748,41.9251346,-87.6368704,"$1,670,000",1916,$363,orange,8,2344 N Lincoln Park West #4 Chicago
244,February-21-2023,500 W Superior St #2401,Chicago,1485000.0,3.0,2.5,Montgomery,1972.0,,418.0,https://www.redfin.com/IL/Chicago/500-W-Superior-St-60654/unit-2401/home/18917671,41.895951,-87.642196,"$1,485,000",1972,$418,orange,9,500 W Superior St #2401 Chicago
1008,February-16-2023,10 E Delaware Pl Unit 31E,Chicago,1400000.0,3.0,3.5,CHI - Near North Side,2010.0,,622.0,https://www.redfin.com/IL/Chicago/10-E-Delaware-Pl-60611/unit-31E/home/113096661,41.8993009,-87.6279319,"$1,400,000",2010,$622,orange,10,10 E Delaware Pl Unit 31E Chicago
121,February-24-2023,2236 N Kenmore Ave Unit 1S,Chicago,1340000.0,4.0,3.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2236-N-Kenmore-Ave-60614/unit-1S/home/184201449,41.922859,-87.6550335,"$1,340,000",2022,$nan,blue,11,2236 N Kenmore Ave Unit 1S Chicago
1035,February-13-2023,2640 N Bosworth Ave Unit PHN,Chicago,1335000.0,4.0,2.5,CHI - Lincoln Park,2022.0,,,https://www.redfin.com/IL/Chicago/2640-N-Bosworth-Ave-60614/unit-PHN/home/180525412,41.9300198,-87.6673286,"$1,335,000",2022,$nan,blue,12,2640 N Bosworth Ave Unit PHN Chicago
951,February-15-2023,2350 N Orchard St Unit MZ103,Chicago,1278000.0,2.0,2.5,CHI - Lincoln Park,2020.0,,776.0,https://www.redfin.com/IL/Chicago/2350-N-Orchard-St-60614/unit-MZ103/home/182110389,41.9251023,-87.6464993,"$1,278,000",2020,$776,blue,13,2350 N Orchard St Unit MZ103 Chicago
948,February-22-2023,2650 N Racine Ave #1,Chicago,1255000.0,4.0,2.5,CHI - Lincoln Park,2023.0,,,https://www.redfin.com/IL/Chicago/2650-N-Racine-Ave-60614/unit-1/home/13363461,41.9304057,-87.6589199,"$1,255,000",2023,$nan,blue,14,2650 N Racine Ave #1 Chicago
167,February-21-2023,1310 W Webster Ave Unit 1E,Chicago,1200100.0,4.0,2.5,CHI - Lincoln Park,2012.0,,462.0,https://www.redfin.com/IL/Chicago/1310-W-Webster-Ave-60614/unit-1E/home/40269556,41.9218984,-87.6612783,"$1,200,100",2012,$462,blue,15,1310 W Webster Ave Unit 1E Chicago
799,February-23-2023,2541 N Wayne Ave Unit 1N,Chicago,1200000.0,4.0,3.5,CHI - Lincoln Park,2020.0,,,https://www.redfin.com/IL/Chicago/2541-N-Wayne-Ave-60614/unit-1N/home/182302267,41.928308,-87.6618546,"$1,200,000",2020,$nan,blue,16,2541 N Wayne Ave Unit 1N Chicago
419,February-28-2023,1000 N Lake Shore Plz Unit 48B,Chicago,1170000.0,2.0,2.5,CHI - Near North Side,1964.0,,355.0,https://www.redfin.com/IL/Chicago/1000-N-Lake-Shore-Dr-60611/unit-48B/home/14122282,41.9013739,-87.6246813,"$1,170,000",1964,$355,blue,17,1000 N Lake Shore Plz Unit 48B Chicago
150,February-10-2023,305 S Racine Ave Unit 6C,Chicago,1122660.0,3.0,3.0,CHI - Near West Side,2021.0,,520.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-6C/home/174944296,41.8777232,-87.6567001,"$1,122,660",2021,$520,blue,18,305 S Racine Ave Unit 6C Chicago
855,February-15-2023,1155 N Dearborn St #403,Chicago,1100000.0,3.0,3.0,CHI - Near North Side,2003.0,,367.0,https://www.redfin.com/IL/Chicago/1155-N-Dearborn-St-60610/unit-403/home/12706248,41.9034624,-87.6296443,"$1,100,000",2003,$367,blue,19,1155 N Dearborn St #403 Chicago
538,February-21-2023,21 E Huron St #2203,Chicago,1082500.0,3.0,2.5,The Pinnacle,2005.0,,520.0,https://www.redfin.com/IL/Chicago/21-E-Huron-St-60611/unit-2203/home/12648148,41.8945104,-87.6271139,"$1,082,500",2005,$520,blue,20,21 E Huron St #2203 Chicago
68,February-6-2023,60 E Monroe St #6804,Chicago,1080000.0,3.0,2.5,CHI - Loop,2009.0,,593.0,https://www.redfin.com/IL/Chicago/60-E-Monroe-St-60603/unit-6804/home/45513090,41.8809978,-87.6256565,"$1,080,000",2009,$593,blue,21,60 E Monroe St #6804 Chicago
904,February-23-2023,3729 N Wilton Ave Unit 3S,Chicago,1077500.0,3.0,3.5,CHI - Lake View,2017.0,,423.0,https://www.redfin.com/IL/Chicago/3729-N-Wilton-Ave-60613/unit-3S/home/171312814,41.9500233,-87.6528867,"$1,077,500",2017,$423,blue,22,3729 N Wilton Ave Unit 3S Chicago
709,February-28-2023,55 W Delaware Pl #1003,Chicago,1075000.0,3.0,3.0,Park Newberry,1998.0,,426.0,https://www.redfin.com/IL/Chicago/55-W-Delaware-Pl-60610/unit-1003/home/182304529,41.8981917,-87.6305548,"$1,075,000",1998,$426,blue,23,55 W Delaware Pl #1003 Chicago
610,February-1-2023,123 W Oak St Unit H,Chicago,1075000.0,4.0,3.5,Oak Club Condos,1995.0,,336.0,https://www.redfin.com/IL/Chicago/123-W-Oak-St-60610/unit-H/home/14110601,41.9003972,-87.6320997,"$1,075,000",1995,$336,blue,24,123 W Oak St Unit H Chicago
423,February-22-2023,305 S Racine Ave Unit 5C,Chicago,1071900.0,3.0,3.0,CHI - Near West Side,2021.0,,496.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-5C/home/174944317,41.8777232,-87.6567001,"$1,071,900",2021,$496,blue,25,305 S Racine Ave Unit 5C Chicago
50,February-16-2023,305 S Racine Ave Unit 6D,Chicago,1056915.0,3.0,3.0,CHI - Near West Side,2021.0,,489.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-6D/home/176566874,41.8777232,-87.6567001,"$1,056,915",2021,$489,blue,26,305 S Racine Ave Unit 6D Chicago
721,February-14-2023,180 E Pearson St #5003,Chicago,1050000.0,2.0,2.0,CHI - Near North Side,1975.0,,592.0,https://www.redfin.com/IL/Chicago/180-E-Pearson-St-60611/unit-5003/home/14116359,41.8976934,-87.6223109,"$1,050,000",1975,$592,blue,27,180 E Pearson St #5003 Chicago
640,February-2-2023,305 S Racine Ave Unit 4C,Chicago,1017260.0,3.0,3.0,CHI - Near West Side,2021.0,,471.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-4C/home/177797890,41.8777232,-87.6567001,"$1,017,260",2021,$471,blue,28,305 S Racine Ave Unit 4C Chicago
59,February-16-2023,305 S Racine Ave Unit 2C,Chicago,1016530.0,3.0,3.0,CHI - Near West Side,2021.0,,471.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-2C/home/175270777,41.8777232,-87.6567001,"$1,016,530",2021,$471,blue,29,305 S Racine Ave Unit 2C Chicago
58,February-8-2023,305 S Racine Ave Unit 5D,Chicago,1009710.0,3.0,3.0,CHI - Near West Side,2021.0,,467.0,https://www.redfin.com/IL/Chicago/305-S-Racine-Ave-60607/unit-5D/home/176196144,41.8777232,-87.6567001,"$1,009,710",2021,$467,blue,30,305 S Racine Ave Unit 5D Chicago
574,February-27-2023,1840 W Grace St Unit 1W,Chicago,999900.0,4.0,2.5,CHI - North Center,2023.0,,333.0,https://www.redfin.com/IL/Chicago/1840-W-Grace-St-60613/unit-1W/home/183708668,41.9507768,-87.6756533,"$999,900",2023,$333,blue,31,1840 W Grace St Unit 1W Chicago
599,February-6-2023,313 S Racine Ave Unit 3B,Chicago,974203.0,3.0,3.0,CHI - Near West Side,2021.0,,451.0,https://www.redfin.com/IL/Chicago/313-S-Racine-Ave-60607/unit-3B/home/178280777,41.8775946,-87.6566973,"$974,203",2021,$451,blue,32,313 S Racine Ave Unit 3B Chicago
954,February-10-2023,2323 N Leavitt St #301,Chicago,970000.0,4.0,3.0,CHI - Logan Square,,,,https://www.redfin.com/IL/Chicago/2323-N-Leavitt-St-60647/unit-301/home/113043767,41.9234376,-87.6823173,"$970,000",nan,$nan,blue,33,2323 N Leavitt St #301 Chicago
1012,February-23-2023,1300 N State Pkwy #304,Chicago,925000.0,2.0,2.5,The Ambassador,1918.0,,449.0,https://www.redfin.com/IL/Chicago/1300-N-State-Pkwy-60610/unit-304/home/18947228,41.9059944,-87.6290176,"$925,000",1918,$449,blue,34,1300 N State Pkwy #304 Chicago
726,February-15-2023,161 E Chicago Ave #2401,Chicago,900000.0,2.0,2.5,CHI - Near North Side,1985.0,,445.0,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-2401/home/14098538,41.8964162,-87.6233837,"$900,000",1985,$445,blue,35,161 E Chicago Ave #2401 Chicago
48,February-2-2023,1550 N Oakley Blvd #4,Chicago,899000.0,3.0,2.5,CHI - West Town,1892.0,,346.0,https://www.redfin.com/IL/Chicago/1550-N-Oakley-Blvd-60622/unit-4/home/28525387,41.9100922,-87.6849463,"$899,000",1892,$346,blue,36,1550 N Oakley Blvd #4 Chicago
622,February-3-2023,219 E Lake Shore Dr Unit 3D,Chicago,865000.0,3.0,3.0,CHI - Near North Side,1922.0,,,https://www.redfin.com/IL/Chicago/219-E-Lake-Shore-Dr-60611/unit-3D/home/14120072,41.9007052,-87.6209922,"$865,000",1922,$nan,blue,37,219 E Lake Shore Dr Unit 3D Chicago
490,February-24-2023,3014 W Lyndale St #1,Chicago,849000.0,3.0,2.5,CHI - Logan Square,2022.0,,314.0,https://www.redfin.com/IL/Chicago/3014-W-Lyndale-St-60647/unit-1/home/182276509,41.9225563,-87.7029587,"$849,000",2022,$314,blue,38,3014 W Lyndale St #1 Chicago
695,February-22-2023,161 E Chicago Ave Unit 41B,Chicago,825000.0,2.0,2.5,Olympia Centre,1985.0,,383.0,https://www.redfin.com/IL/Chicago/161-E-Chicago-Ave-60611/unit-41B/home/14097893,41.8964162,-87.6233837,"$825,000",1985,$383,blue,39,161 E Chicago Ave Unit 41B Chicago
876,February-2-2023,1823 N Sheffield Ave #1,Chicago,825000.0,3.0,2.5,CHI - Lincoln Park,2005.0,,,https://www.redfin.com/IL/Chicago/1823-N-Sheffield-Ave-60614/unit-1/home/12593201,41.9144904,-87.6528445,"$825,000",2005,$nan,blue,40,1823 N Sheffield Ave #1 Chicago
402,February-28-2023,1308 W Fletcher St Unit 1W,Chicago,805000.0,4.0,3.0,CHI - Lake View,1998.0,,298.0,https://www.redfin.com/IL/Chicago/1308-W-Fletcher-St-60657/unit-1W/home/183175705,41.9390739,-87.6617213,"$805,000",1998,$298,blue,41,1308 W Fletcher St Unit 1W Chicago
744,February-1-2023,118 E Erie St Unit 19B,Chicago,800000.0,2.0,2.0,CHI - Near North Side,2012.0,,532.0,https://www.redfin.com/IL/Chicago/118-E-Erie-St-60611/unit-19B/home/113099329,41.894296,-87.6246389,"$800,000",2012,$532,blue,42,118 E Erie St Unit 19B Chicago
842,February-13-2023,1110 N Lake Shore Dr Unit 30N,Chicago,800000.0,3.0,2.5,CHI - Near North Side,1970.0,,371.0,https://www.redfin.com/IL/Chicago/1110-N-Lake-Shore-Dr-60611/unit-30N/home/14123594,41.902836,-87.625043,"$800,000",1970,$371,blue,43,1110 N Lake Shore Dr Unit 30N Chicago
199,February-6-2023,700 W Grand Ave #5,Chicago,799000.0,4.0,2.5,CHI - West Town,1997.0,,320.0,https://www.redfin.com/IL/Chicago/700-W-Grand-Ave-60654/unit-5/home/12738508,41.8913848,-87.646052,"$799,000",1997,$320,blue,44,700 W Grand Ave #5 Chicago
392,February-28-2023,1113 N Ashland Ave #3,Chicago,799000.0,3.0,2.5,CHI - West Town,2014.0,,444.0,https://www.redfin.com/IL/Chicago/1113-N-Ashland-Ave-60622/unit-3/home/144508232,41.902027,-87.6670616,"$799,000",2014,$444,blue,45,1113 N Ashland Ave #3 Chicago
351,February-8-2023,902 W Diversey Pkwy #2,Chicago,791000.0,3.0,2.0,CHI - Lake View,2007.0,,439.0,https://www.redfin.com/IL/Chicago/902-W-Diversey-Pkwy-60614/unit-2/home/26809009,41.9328899,-87.6516171,"$791,000",2007,$439,blue,46,902 W Diversey Pkwy #2 Chicago
771,February-28-2023,3051 W Lyndale St #2,Chicago,790000.0,3.0,2.5,CHI - Logan Square,2019.0,,395.0,https://www.redfin.com/IL/Chicago/3051-W-Lyndale-St-60647/unit-2/home/143295813,41.922181,-87.7042637,"$790,000",2019,$395,blue,47,3051 W Lyndale St #2 Chicago
329,February-28-2023,1709 N Larrabee St Unit 1N,Chicago,787000.0,3.0,3.0,CHI - Lincoln Park,2002.0,,321.0,https://www.redfin.com/IL/Chicago/1709-N-Larrabee-St-60614/unit-1N/home/12698852,41.9131221,-87.6431845,"$787,000",2002,$321,blue,48,1709 N Larrabee St Unit 1N Chicago
806,February-8-2023,707 W Buckingham Pl Unit 3E,Chicago,785000.0,3.0,2.0,CHI - Lake View,2018.0,,424.0,https://www.redfin.com/IL/Chicago/707-W-Buckingham-Pl-60657/unit-3E/home/13375560,41.9425224,-87.6473036,"$785,000",2018,$424,blue,49,707 W Buckingham Pl Unit 3E Chicago
156,February-6-2023,118 E Erie St Unit 21D,Chicago,775000.0,1.0,1.5,CHI - Near North Side,2012.0,,545.0,https://www.redfin.com/IL/Chicago/118-E-Erie-St-60611/unit-21D/home/113099515,41.894296,-87.6246389,"$775,000",2012,$545,blue,50,118 E Erie St Unit 21D Chicago
483,February-28-2023,2612 W Chicago Ave Unit 1E,Chicago,775000.0,4.0,3.5,CHI - West Town,2023.0,,242.0,https://www.redfin.com/IL/Chicago/2612-W-Chicago-Ave-60622/unit-1E/home/179389244,41.8959202,-87.6924397,"$775,000",2023,$242,blue,51,2612 W Chicago Ave Unit 1E Chicago
213,February-16-2023,1430 N Lasalle St Unit A2,Chicago,775000.0,2.0,2.5,CHI - Near North Side,1995.0,,352.0,https://www.redfin.com/IL/Chicago/1430-N-La-Salle-Dr-60610/unit-A2/home/18953629,41.9087334,-87.6334627,"$775,000",1995,$352,blue,52,1430 N Lasalle St Unit A2 Chicago
41,February-1-2023,1461 W Hollywood Ave #1,Chicago,775000.0,3.0,3.0,CHI - Edgewater,2004.0,,,https://www.redfin.com/IL/Chicago/1461-W-Hollywood-Ave-60660/unit-1/home/12667858,41.985178,-87.667364,"$775,000",2004,$nan,blue,53,1461 W Hollywood Ave #1 Chicago
921,February-15-2023,2529 N Halsted St Unit 4N,Chicago,765000.0,3.0,3.0,CHI - Lincoln Park,1997.0,,294.0,https://www.redfin.com/IL/Chicago/2529-N-Halsted-St-60614/unit-4N/home/182304774,41.9281067,-87.6485351,"$765,000",1997,$294,blue,54,2529 N Halsted St Unit 4N Chicago
779,February-24-2023,2140 N Rockwell St #2,Chicago,760000.0,3.0,2.5,CHI - Logan Square,2022.0,,338.0,https://www.redfin.com/IL/Chicago/2140-N-Rockwell-St-60647/unit-2/home/183054403,41.9209083,-87.6929962,"$760,000",2022,$338,blue,55,2140 N Rockwell St #2 Chicago
562,February-1-2023,4545 N Wolcott Ave Unit 3PH,Chicago,755000.0,3.0,2.5,CHI - Lincoln Square,2016.0,,378.0,https://www.redfin.com/IL/Chicago/4545-N-Wolcott-Ave-60640/unit-3PH/home/167565343,41.964723,-87.6756953,"$755,000",2016,$378,blue,56,4545 N Wolcott Ave Unit 3PH Chicago
176,February-21-2023,637 W Melrose St #2,Chicago,750000.0,3.0,2.0,CHI - Lake View,2015.0,,441.0,https://www.redfin.com/IL/Chicago/637-W-Melrose-St-60657/unit-2/home/144509693,41.94082,-87.645809,"$750,000",2015,$441,blue,57,637 W Melrose St #2 Chicago
999,February-24-2023,2035 W Charleston St #105,Chicago,750000.0,3.0,3.0,CHI - Logan Square,,,234.0,https://www.redfin.com/IL/Chicago/2035-W-Charleston-St-60647/unit-105/home/13357761,41.919769,-87.679297,"$750,000",nan,$234,blue,58,2035 W Charleston St #105 Chicago
38,February-16-2023,3228 N Kenmore Ave #3,Chicago,745000.0,3.0,2.0,CHI - Lake View,1997.0,,,https://www.redfin.com/IL/Chicago/3228-N-Kenmore-Ave-60657/unit-3/home/12805775,41.940762,-87.6556653,"$745,000",1997,$nan,blue,59,3228 N Kenmore Ave #3 Chicago
1060,February-14-2023,60 E Monroe St #3607,Chicago,737500.0,2.0,2.0,CHI - Loop,2009.0,,495.0,https://www.redfin.com/IL/Chicago/60-E-Monroe-St-60603/unit-3607/home/45512033,41.8809978,-87.6256565,"$737,500",2009,$495,blue,60,60 E Monroe St #3607 Chicago
905,February-28-2023,1200 N Lake Shore Dr #701,Chicago,737000.0,2.0,2.0,CHI - Near North Side,1912.0,,,https://www.redfin.com/IL/Chicago/1200-N-Lake-Shore-Dr-60610/unit-701/home/179676666,41.904179,-87.6253919,"$737,000",1912,$nan,blue,61,1200 N Lake Shore Dr #701 Chicago
307,February-21-2023,640 W Barry Ave #403,Chicago,734900.0,3.0,2.5,The Helena,2002.0,,408.0,https://www.redfin.com/IL/Chicago/640-W-Barry-Ave-60657/unit-403/home/12698085,41.9381787,-87.6459734,"$734,900",2002,$408,blue,62,640 W Barry Ave #403 Chicago
1058,February-17-2023,65 E Monroe St #4106,Chicago,729000.0,2.0,2.0,CHI - Loop,2013.0,,486.0,https://www.redfin.com/IL/Chicago/65-E-Monroe-St-60603/unit-4106/home/113043605,41.8806386,-87.6255308,"$729,000",2013,$486,blue,63,65 E Monroe St #4106 Chicago
495,February-24-2023,1000 W Washington Blvd #440,Chicago,727500.0,2.0,2.0,CHI - Near West Side,1907.0,,291.0,https://www.redfin.com/IL/Chicago/1000-W-Washington-Blvd-60607/unit-440/home/12789837,41.883627,-87.652422,"$727,500",1907,$291,blue,64,1000 W Washington Blvd #440 Chicago
211,February-21-2023,1711 W Roscoe St #3,Chicago,725000.0,2.0,2.0,CHI - Lake View,2019.0,,,https://www.redfin.com/IL/Chicago/1711-W-Roscoe-St-60657/unit-3/home/178526523,41.9431179,-87.6717132,"$725,000",2019,$nan,blue,65,1711 W Roscoe St #3 Chicago
171,February-17-2023,901 W Fletcher St #4,Chicago,725000.0,3.0,2.0,CHI - Lake View,2007.0,,,https://www.redfin.com/IL/Chicago/901-W-Fletcher-St-60657/unit-4/home/18931775,41.9387417,-87.6518496,"$725,000",2007,$nan,blue,66,901 W Fletcher St #4 Chicago
584,February-16-2023,600 N Lake Shore Dr #915,Chicago,725000.0,2.0,2.5,CHI - Near North Side,2008.0,,400.0,https://www.redfin.com/IL/Chicago/600-N-Lake-Shore-Dr-60611/unit-915/home/39549280,41.892964,-87.6157068,"$725,000",2008,$400,blue,67,600 N Lake Shore Dr #915 Chicago
45,February-1-2023,1611 N Hermitage Ave #204,Chicago,720000.0,3.0,2.0,CHI - West Town,2015.0,,379.0,https://www.redfin.com/IL/Chicago/1611-N-Hermitage-Ave-60622/unit-204/home/52204811,41.9108321,-87.6710953,"$720,000",2015,$379,blue,68,1611 N Hermitage Ave #204 Chicago
161,February-13-2023,2343 N Elston Ct Unit 2N,Chicago,699000.0,3.0,2.5,CHI - Logan Square,2022.0,,,https://www.redfin.com/IL/Chicago/2343-N-Elston-Ct-60614/unit-2N/home/179235221,41.9242088,-87.6762539,"$699,000",2022,$nan,blue,69,2343 N Elston Ct Unit 2N Chicago
239,February-1-2023,2435 N Sheffield Ave #3,Chicago,697000.0,2.0,2.0,CHI - Lincoln Park,1909.0,,258.0,https://www.redfin.com/IL/Chicago/2435-N-Sheffield-Ave-60614/unit-3/home/13361161,41.9266715,-87.6534068,"$697,000",1909,$258,blue,70,2435 N Sheffield Ave #3 Chicago
395,February-24-2023,1819 W Augusta Blvd #1,Chicago,690000.0,3.0,2.5,CHI - West Town,2014.0,,314.0,https://www.redfin.com/IL/Chicago/1819-W-Augusta-Blvd-60622/unit-1/home/113098169,41.8994309,-87.6730478,"$690,000",2014,$314,blue,71,1819 W Augusta Blvd #1 Chicago
891,February-15-2023,1234 W Winnemac Ave #5,Chicago,686000.0,4.0,2.0,CHI - Uptown,1900.0,,,https://www.redfin.com/IL/Chicago/1234-W-Winnemac-Ave-60640/unit-5/home/26807439,41.9738652,-87.661232,"$686,000",1900,$nan,blue,72,1234 W Winnemac Ave #5 Chicago
130,February-27-2023,2211 W Roscoe St Unit 4W,Chicago,685000.0,3.0,2.0,CHI - North Center,2007.0,,,https://www.redfin.com/IL/Chicago/2211-W-Roscoe-St-60618/unit-4W/home/18891994,41.9428965,-87.6837359,"$685,000",2007,$nan,blue,73,2211 W Roscoe St Unit 4W Chicago
143,February-27-2023,100 E 14th St #2301,Chicago,685000.0,3.0,2.0,CHI - Near South Side,2008.0,,403.0,https://www.redfin.com/IL/Chicago/100-E-14th-St-60605/unit-2301/home/39570245,41.8645195,-87.6238055,"$685,000",2008,$403,blue,74,100 E 14th St #2301 Chicago
61,February-28-2023,545 W Aldine St Unit 6C,Chicago,685000.0,2.0,2.0,CHI - Lake View,2000.0,,371.0,https://www.redfin.com/IL/Chicago/545-W-Aldine-Ave-60657/unit-6C/home/12741917,41.9420995,-87.6436045,"$685,000",2000,$371,blue,75,545 W Aldine St Unit 6C Chicago
1055,February-16-2023,401 N Wabash Ave Unit 39L,Chicago,680000.0,1.0,1.5,Trump Tower Chicago,2008.0,,649.0,https://www.redfin.com/IL/Chicago/401-N-Wabash-Ave-60611/unit-39L/home/40377343,41.8888012,-87.6263094,"$680,000",2008,$649,blue,76,401 N Wabash Ave Unit 39L Chicago
1005,February-15-2023,1720 Maple Ave #1110,Evanston,680000.0,3.0,2.0,Evanston,2003.0,,405.0,https://www.redfin.com/IL/Evanston/1720-Maple-Ave-60201/unit-1110/home/12668962,42.049392,-87.685327,"$680,000",2003,$405,blue,77,1720 Maple Ave #1110 Evanston
371,February-15-2023,1635 W Belmont Ave #501,Chicago,677500.0,3.0,2.0,CHI - Lake View,1998.0,,376.0,https://www.redfin.com/IL/Chicago/1635-W-Belmont-Ave-60657/unit-501/home/12806123,41.9392455,-87.6700532,"$677,500",1998,$376,blue,78,1635 W Belmont Ave #501 Chicago
837,February-6-2023,1226 W Melrose St #1,Chicago,677500.0,3.0,2.5,CHI - Lake View,2002.0,,,https://www.redfin.com/IL/Chicago/1226-W-Melrose-St-60657/unit-1/home/12573905,41.9409426,-87.6601784,"$677,500",2002,$nan,blue,79,1226 W Melrose St #1 Chicago
28,February-23-2023,807 Davis St #1904,Evanston,675000.0,2.0,2.0,Evanston,2006.0,,462.0,https://www.redfin.com/IL/Evanston/807-Davis-St-60201/unit-1904/home/26802439,42.0472535,-87.6825151,"$675,000",2006,$462,blue,80,807 Davis St #1904 Evanston
124,February-16-2023,2612 W Chicago Ave Unit 3E,Chicago,675000.0,3.0,2.0,CHI - West Town,2023.0,,,https://www.redfin.com/IL/Chicago/2612-W-Chicago-Ave-60622/unit-3E/home/179389293,41.8959202,-87.6924397,"$675,000",2023,$nan,blue,81,2612 W Chicago Ave Unit 3E Chicago
662,February-7-2023,643 W Wellington Ave #4,Chicago,674900.0,3.0,2.0,CHI - Lake View,2006.0,,321.0,https://www.redfin.com/IL/Chicago/643-W-Wellington-Ave-60657/unit-4/home/12617752,41.9362213,-87.645992,"$674,900",2006,$321,blue,82,643 W Wellington Ave #4 Chicago
961,February-6-2023,125 W Oak St Unit F,Chicago,665000.0,2.0,2.5,CHI - Near North Side,1992.0,,376.0,https://www.redfin.com/IL/Chicago/125-W-Oak-St-60610/unit-F/home/177145459,41.9003889,-87.632018,"$665,000",1992,$376,blue,83,125 W Oak St Unit F Chicago
132,February-13-2023,360 Green Bay Rd Unit 1C,Winnetka,660000.0,2.0,2.0,Hedge Row,1997.0,,431.0,https://www.redfin.com/IL/Winnetka/360-Green-Bay-Rd-60093/unit-1C/home/12811293,42.1013162,-87.7302671,"$660,000",1997,$431,blue,84,360 Green Bay Rd Unit 1C Winnetka
175,February-27-2023,2421 N Racine Ave Unit 3N,Chicago,655000.0,2.0,2.0,CHI - Lincoln Park,2004.0,,,https://www.redfin.com/IL/Chicago/2421-N-Racine-Ave-60614/unit-3N/home/18925218,41.9258979,-87.6582082,"$655,000",2004,$nan,blue,85,2421 N Racine Ave Unit 3N Chicago
0,February-3-2023,1541 W Chestnut St #1,Chicago,655000.0,3.0,3.0,CHI - West Town,2004.0,,252.0,https://www.redfin.com/IL/Chicago/1541-W-Chestnut-St-60642/unit-1/home/12659323,41.8977007,-87.6664943,"$655,000",2004,$252,blue,86,1541 W Chestnut St #1 Chicago
43,February-27-2023,315 N Jefferson St #301,Chicago,650000.0,2.0,2.0,CHI - Near West Side,2000.0,,500.0,https://www.redfin.com/IL/Chicago/315-N-Jefferson-St-60661/unit-301/home/12725841,41.8872765,-87.6425815,"$650,000",2000,$500,blue,87,315 N Jefferson St #301 Chicago
1013,February-10-2023,1519 N Cleveland Ave #2,Chicago,645000.0,2.0,2.0,CHI - Near North Side,2016.0,,461.0,https://www.redfin.com/IL/Chicago/1519-N-Cleveland-Ave-60610/unit-2/home/14117875,41.9098134,-87.6407119,"$645,000",2016,$461,blue,88,1519 N Cleveland Ave #2 Chicago
