|URL|URL_2|HED|DEK|ADDRESS|description_link|PUB_YEAR|geo_address|loc|point|lat|lon|altitude
47|https://therealdeal.com/chicago/?p=126635|https://therealdeal.com/chicago/?p=126635|White Oak Realty lands $71M loan for West Loop apartment tower|Pacific Life Insurance provided the funding for the planned 273-unit project|205 South Peoria Street|"<a href=""https://therealdeal.com/chicago/?p=126635"" target=""_blank"" rel=""noopener noreferrer"">White Oak Realty</a> Partners has nabbed a $71 million loan from Pacific Life Insurance Company for its planned 273-unit building in the West Loop."|2018|205 South Peoria Street Chicago, IL|205 S Peoria St, Chicago, IL 60607, USA|(41.8789975, -87.6493864, 0.0)|41.8789975|-87.6493864|0.0
48|https://therealdeal.com/chicago/?p=126683|https://therealdeal.com/chicago/?p=126683|Riverside Investment venture gets go-ahead to build 54-story office tower|The project, with Howard Hughes Corp. will rise over the old GGP headquarters site|110 North Wacker Drive|"<a href=""https://therealdeal.com/chicago/?p=126683"" target=""_blank"" rel=""noopener noreferrer"">A partnership of</a> Riverside Investment & Development and Howard Hughes Corp. has been approved to begin construction on a 54-story office tower on the site of the old GGP building along the Chicago River."|2018|110 North Wacker Drive Chicago, IL|110 N Upper Wacker Dr, Chicago, IL 60606, USA|(41.8834084, -87.637378, 0.0)|41.8834084|-87.637378|0.0
49|https://therealdeal.com/chicago/?p=126999|https://therealdeal.com/chicago/?p=126999|Supera Realty picks up Noble Square rental for $12M|The buyer is financing the purchase with a $7.9 million loan from JPMorgan Chase|1545 West North Avenue|"<a href=""https://therealdeal.com/chicago/?p=126999"" target=""_blank"" rel=""noopener noreferrer"">Sedgwick Properties</a> has sold a new five-story, 30-unit rental building for $12 million to Supera Realty, records show."|2018|1545 West North Avenue Chicago, IL|1545 W North Ave, Chicago, IL 60642, USA|(41.9104305, -87.6669444, 0.0)|41.9104305|-87.6669444|0.0
50|https://therealdeal.com/chicago/?p=127071|https://therealdeal.com/chicago/?p=127071|Tandem Partners, Rambaud Holdings close deal for site of River West tower|The plan hinges on a rezoning of the property as a transit-oriented development|1040 West Huron Street|"<a href=""https://therealdeal.com/chicago/?p=127071"" target=""_blank"" rel=""noopener noreferrer"">Tandem Partners and</a> Rambaud Holdings have acquired a River West property where they’ve had plans on record since October to build a 23-story mixed-use building."|2018|1040 West Huron Street Chicago, IL|1040 W Huron St, Chicago, IL 60642, USA|(41.8945221, -87.6538607, 0.0)|41.8945221|-87.6538607|0.0
51|https://therealdeal.com/chicago/?p=127087|https://therealdeal.com/chicago/?p=127087|No Zestimate for Zillow CEO’s pay|Company's median employee pay in 2017 was $121,790|597 in 2017.Vornado Realty Trust CEO St|"<a href=""https://therealdeal.com/chicago/?p=127087"" target=""_blank"" rel=""noopener noreferrer"">Lucky for Spencer</a> Rascoff, Zillow Group isn’t relying on a Zestimate to calculate his paycheck."|1270|597 in 2017.Vornado Realty Trust CEO St Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
52|https://therealdeal.com/chicago/?p=127107|https://therealdeal.com/chicago/?p=127107|GEM Realty venture buys majority of Evanston office tower for $91M: report|Investcorp cashing out of Orrington Plaza, Golub to retain its stake|1603 Orrington Avenue|"<a href=""https://therealdeal.com/chicago/?p=127107"" target=""_blank"" rel=""noopener noreferrer"">A venture of</a> Chicago-based GEM Realty reportedly has agreed to buy a majority stake in a 20-story Evanston tower from Investcorp."|2018|1603 Orrington Avenue Chicago, IL|1603 Orrington Ave, Evanston, IL 60201, USA|(42.0468419, -87.6808723, 0.0)|42.0468419|-87.6808723|0.0
53|https://therealdeal.com/chicago/?p=127163|https://therealdeal.com/chicago/?p=127163|Mounting criticism could derail Tempus Properties’ project in Lincoln Park|The developer has already reduced the number of units, but traffic issues remain, elected official says|2670 North Lincoln Avenue|"<a href=""https://therealdeal.com/chicago/?p=127163"" target=""_blank"" rel=""noopener noreferrer"">Amid mounting</a> criticism from the community, a local elected official has called on Tempus Properties to once again revise its plans to develop an apartment building in Lincoln Park."|2018|2670 North Lincoln Avenue Chicago, IL|2670 N Lincoln Ave, Chicago, IL 60614, USA|(41.930331, -87.655926, 0.0)|41.930331|-87.655926|0.0
54|https://therealdeal.com/chicago/?p=127275|https://therealdeal.com/chicago/?p=127275|Edge Principal Advisors buys Streeterville resi tower for $155M|The firm secured a $109M loan on the Optima Chicago Center|200 East Illinois Street|"<a href=""https://therealdeal.com/chicago/?p=127275"" target=""_blank"" rel=""noopener noreferrer"">Edge Principal</a> Advisors has acquired the Optima Chicago Center residential tower in Streeterville for $155 million."|2018|200 East Illinois Street Chicago, IL|200 E Illinois St, Chicago, IL 60611, USA|(41.8909749, -87.62228259999999, 0.0)|41.8909749|-87.62228259999999|0.0
55|https://therealdeal.com/chicago/?p=127347|https://therealdeal.com/chicago/?p=127347|Here are the 10 largest construction permits issued in Chicago in March|The projects include office buildings, an airline maintenance facility and several residential buildings|11601 West Touhy Avenue|"<a href=""https://therealdeal.com/chicago/?p=127347"" target=""_blank"" rel=""noopener noreferrer"">The 10 largest</a> construction permits secured last month were scattered across a wide swath of the city, from McKinley Park to O’Hare."|2018|11601 West Touhy Avenue Chicago, IL|11601 W Touhy Ave, Chicago, IL 60666, USA|(42.0062488, -87.90046129999999, 0.0)|42.0062488|-87.90046129999999|0.0
56|https://therealdeal.com/chicago/?p=127403|https://therealdeal.com/chicago/?p=127403|Walton Street, GlenStar selling suburban office complex for $125M|Rubenstein Partners’ purchase price is double what the sellers paid for Continental Towers in 2013|1701 West Golf Road|"<a href=""https://therealdeal.com/chicago/?p=127403"" target=""_blank"" rel=""noopener noreferrer"">A three-building</a> office complex in the northwest suburbs is set to change hands for more than double what its owners paid for it in 2013, even though its largest tenant just announced it’s leaving."|2018|1701 West Golf Road Chicago, IL|1701 W Golf Rd, Mt Prospect, IL 60056, USA|(42.047633, -87.9624248, 0.0)|42.047633|-87.9624248|0.0
57|https://therealdeal.com/chicago/?p=127443|https://therealdeal.com/chicago/?p=127443|Thor Equities selling State Street property as it doubles down on Fulton Market|The sale of the commercial storefront could generate up to $28M for the firm|36 South State Street|"<a href=""https://therealdeal.com/chicago/?p=127443"" target=""_blank"" rel=""noopener noreferrer"">Thor Equities is</a> selling a 19,000-square-foot commercial property in State Street, as it continues to invest in Fulton Market."|2018|36 South State Street Chicago, IL|36 S State St, Chicago, IL 60603, USA|(41.8810619, -87.62794769999999, 0.0)|41.8810619|-87.62794769999999|0.0
58|https://therealdeal.com/chicago/?p=127467|https://therealdeal.com/chicago/?p=127467|Toyoko Inn Hotel, long delayed, will rise in South Loop|The no-frills chain will develop a 615-key branch near Union Station|320 South Clinton Street|"<a href=""https://therealdeal.com/chicago/?p=127467"" target=""_blank"" rel=""noopener noreferrer"">The city has cleared</a> the way for work to begin on the long-stalled Toyoko Inn Hotel near Union Station."|2018|320 South Clinton Street Chicago, IL|320 S Clinton St, Chicago, IL 60661, USA|(41.8773458, -87.6413287, 0.0)|41.8773458|-87.6413287|0.0
59|https://therealdeal.com/chicago/?p=127507|https://therealdeal.com/chicago/?p=127507|IRC Retail Centers puts Evergreen Park shopping center on the market|The Evergreen Promenade is fully leased, anchored by a 75K sf Mariano’s|2603 West 95th Street|"<a href=""https://therealdeal.com/chicago/?p=127507"" target=""_blank"" rel=""noopener noreferrer"">IRC Retail Centers</a> is looking for a buyer for a 92,000-square-foot shopping center along 95th Street in suburban Evergreen Park."|2018|2603 West 95th Street Chicago, IL|2603 W 95th St, Evergreen Park, IL 60805, USA|(41.7208415, -87.68801859999999, 0.0)|41.7208415|-87.68801859999999|0.0
60|https://therealdeal.com/chicago/?p=127531|https://therealdeal.com/chicago/?p=127531|Racing legend Bobby Rahal selling Lincoln Park home|The former Indy 500 winner now owns a racing team with David Letterman|500 champ is listing his Burling Street|"<a href=""https://therealdeal.com/chicago/?p=127531"" target=""_blank"" rel=""noopener noreferrer"">Chicago isn’t</a> exactly known as a hotbed for auto racing, especially open-wheel racing, but it’s home to one of the better known names in the sport: Bobby Rahal."|2018|500 champ is listing his Burling Street Chicago, IL|N Burling St, Chicago, IL, USA|(41.9194357, -87.6473385, 0.0)|41.9194357|-87.6473385|0.0
61|https://therealdeal.com/chicago/?p=127559|https://therealdeal.com/chicago/?p=127559|The chain of command: Vornado Realty Trust|The publicly traded firm has spent the last few years cutting the fat by narrowing its portfolio and shedding divisions|1740 Broadway, 20 Broad Street|"<a href=""https://therealdeal.com/chicago/?p=127559"" target=""_blank"" rel=""noopener noreferrer"">Between 2013 and</a> 2017, the REIT sold a handful of NYC office buildings, including 1740 Broadway, 20 Broad Street and 866 United Nations Plaza, and saw Sears — a major anchor at its Rego Park Center in Queens — shut its doors. The firm is now in negotiations to sell its 49.5 percent stake in 666 Fifth Avenue to its joint-venture partner, Kushner Companies. Vornado has also been unloading retail condos in Manhattan, including the Marquand condo conversion at 11 East 68th Street."|1275|1740 Broadway, 20 Broad Street Chicago, IL|S Broad St, Chicago, IL 60608, USA|(41.8396314, -87.6621524, 0.0)|41.8396314|-87.6621524|0.0
62|https://therealdeal.com/chicago/?p=127615|https://therealdeal.com/chicago/?p=127615|Pearlshire Capital Group buys 200-key Schaumburg hotel|The acquisition adds to the firm’s suburban hotel holdings|1939 North Meacham Road|"<a href=""https://therealdeal.com/chicago/?p=127615"" target=""_blank"" rel=""noopener noreferrer"">Pearlshire Capital</a> Group bought the Embassy Suites hotel in suburban Schaumburg for $23 million from Indianapolis-based private equity real estate investment firm Hotel Capital."|2018|1939 North Meacham Road Chicago, IL|1939 N Meacham Rd, Schaumburg, IL 60173, USA|(42.066112, -88.04295669999999, 0.0)|42.066112|-88.04295669999999|0.0
63|https://therealdeal.com/chicago/?p=127695|https://therealdeal.com/chicago/?p=127695|US Attorney’s office to Michael Cohen: You’re hardly a lawyer|The president's personal attorney is now under criminal investigation|2016 election. The Wall Street|"<a href=""https://therealdeal.com/chicago/?p=127695"" target=""_blank"" rel=""noopener noreferrer"">President Trump’s</a> personal attorney Michael Cohen shouldn’t receive any special access to evidence against him that was confiscated in a raid at the Loews Regency Hotel, the U.S. Attorney’s Office for the Southern District argued Friday. Part of their argument: Cohen isn’t actually much of a lawyer."|1276|2016 election. The Wall Street Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
64|https://therealdeal.com/chicago/?p=127755|https://therealdeal.com/chicago/?p=127755|Zeller Realty JV lands $89M refi on suburban office complex|Zeller Realty JV lands $89M refi on suburban office complex|2021 Spring Road|"<a href=""https://therealdeal.com/chicago/?p=127755"" target=""_blank"" rel=""noopener noreferrer"">A joint venture of</a> Zeller Realty Group and Olympus Ventures has taken out an $89 million refinancing on an Oak Brook office complex."|2018|2021 Spring Road Chicago, IL|2021 Spring Rd, Oak Brook, IL 60523, USA|(41.8494815, -87.9473423, 0.0)|41.8494815|-87.9473423|0.0
65|https://therealdeal.com/chicago/?p=127795|https://therealdeal.com/chicago/?p=127795|Elmdale Partners buys River North office building, plans extensive upgrades|The firm acquired the building for $4M from a trust|314 West Institute Place|"<a href=""https://therealdeal.com/chicago/?p=127795"" target=""_blank"" rel=""noopener noreferrer"">Elmdale Partners has</a> bought a 22,000-square-foot office building in River North, with plans for an extensive renovation."|2018|314 West Institute Place Chicago, IL|314 W Institute Pl, Chicago, IL 60610, USA|(41.8977865, -87.6363659, 0.0)|41.8977865|-87.6363659|0.0
66|https://therealdeal.com/chicago/?p=127843|https://therealdeal.com/chicago/?p=127843|Mavrek Development planning apartments in Uptown|The building would join other redevelopment at the old Cuneo Hospital/Maryville Academy|843 West Agatite Avenue|"<a href=""https://therealdeal.com/chicago/?p=127843"" target=""_blank"" rel=""noopener noreferrer"">Mavrek Development</a> is planning an apartment building in Uptown next to the massive project under construction at Montrose and Clarendon avenues."|2018|843 West Agatite Avenue Chicago, IL|843 W Agatite Ave, Chicago, IL 60640, USA|(41.9625405, -87.6515094, 0.0)|41.9625405|-87.6515094|0.0
67|https://therealdeal.com/chicago/?p=127867|https://therealdeal.com/chicago/?p=127867|Going it alone, ZOM lands $92M loan for huge West Loop development|A joint venture to develop the site with Houston-based Verde Communities has dissolved, according to ZOM|939 West Washington Boulevard|"<a href=""https://therealdeal.com/chicago/?p=127867"" target=""_blank"" rel=""noopener noreferrer"">Developer ZOM Living</a> has taken out a $92 million mortgage from Union Labor Life Insurance Company for a large residential development at 939 West Washington Boulevard."|2018|939 West Washington Boulevard Chicago, IL|939 W Washington Blvd, Chicago, IL 60607, USA|(41.8829784, -87.6511515, 0.0)|41.8829784|-87.6511515|0.0
