,MLS#,Unique,Final Agent/Team,agent_type,TRD Notes,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,SOLD DATE,PRICE,URL,full_address,geo_address,loc,point,lat,lon,altitude
2820,11339425.0,11339425/Melissa Siegal Chicago Luxury Group/Buyers,Melissa Siegal Chicago Luxury Group,Buyers,Clean,Condo/Co-op,333 W Hubbard St #619,Chicago,IL,60654.0,5/12/2022,"$292,000",https://www.redfin.com/IL/Chicago/333-W-Hubbard-St-60654/unit-619/home/12766201,333 W Hubbard St #619 Chicago IL,333 W Hubbard St #619 Chicago IL,"333 W Hubbard St APT 619, Chicago, IL 60654, USA","(41.8897158, -87.6360631, 0.0)",41.8897158,-87.6360631,0.0
2821,11076432.0,11076432/Melissa Siegal Chicago Luxury Group/Buyers,Melissa Siegal Chicago Luxury Group,Buyers,Clean,Condo/Co-op,520 W Huron St #412,Chicago,IL,60654.0,7/1/2021,"$740,000",https://www.redfin.com/IL/Chicago/520-W-Huron-St-60654/unit-412/home/12752347,520 W Huron St #412 Chicago IL,520 W Huron St #412 Chicago IL,"520 W Huron St APT 412, Chicago, IL 60654, USA","(41.8951293, -87.64219489999999, 0.0)",41.8951293,-87.64219489999999,0.0
2822,11243548.0,11243548/Melissa Siegal Chicago Luxury Group/Listing,Melissa Siegal Chicago Luxury Group,Listing,Clean,Condo/Co-op,1247 N Greenview Ave #3,Chicago,IL,60642.0,12/6/2021,"$510,000",https://www.redfin.com/IL/Chicago/1247-N-Greenview-Ave-60642/unit-3/home/12687951,1247 N Greenview Ave #3 Chicago IL,1247 N Greenview Ave #3 Chicago IL,"1247 N Greenview Ave APT 3, Chicago, IL 60642, USA","(41.9048099, -87.66473189999999, 0.0)",41.9048099,-87.66473189999999,0.0
2823,11220621.0,11220621/Melissa Siegal Chicago Luxury Group/Buyers,Melissa Siegal Chicago Luxury Group,Buyers,Clean,Townhouse,660 N Peoria St Unit 1S,Chicago,IL,60642.0,10/26/2021,"$562,000",https://www.redfin.com/IL/Chicago/660-N-Peoria-St-60642/unit-1S/home/177616729,660 N Peoria St Unit 1S Chicago IL,660 N Peoria St Unit 1S Chicago IL,"660 N Peoria St #1s, Chicago, IL 60642, USA","(41.89394799999999, -87.650566, 0.0)",41.89394799999999,-87.650566,0.0
2824,11324873.0,11324873/Melissa Siegal Chicago Luxury Group/Buyers,Melissa Siegal Chicago Luxury Group,Buyers,Clean,Townhouse,2335 N Lister Ave Unit E,Chicago,IL,60614.0,3/30/2022,"$575,000",https://www.redfin.com/IL/Chicago/2335-N-Lister-Ave-60614/home/12698631,2335 N Lister Ave Unit E Chicago IL,2335 N Lister Ave Unit E Chicago IL,"2335 N Lister Ave e, Chicago, IL 60614, USA","(41.923531, -87.6766056, 0.0)",41.923531,-87.6766056,0.0
2825,11281382.0,11281382/Melissa Siegal Chicago Luxury Group/Listing,Melissa Siegal Chicago Luxury Group,Listing,Clean,Townhouse,462 W Superior St,Chicago,IL,60654.0,6/1/2022,"$1,550,000",https://www.redfin.com/IL/Chicago/462-W-Superior-St-60654/home/12668605,462 W Superior St Chicago IL,462 W Superior St Chicago IL,"462 W Superior St, Chicago, IL 60654, USA","(41.8957014, -87.6408332, 0.0)",41.8957014,-87.6408332,0.0
2826,11251717.0,11251717/Melissa Siegal Chicago Luxury Group/Buyers,Melissa Siegal Chicago Luxury Group,Buyers,Clean,Townhouse,2017 N Halsted St Unit A,Chicago,IL,60614.0,12/3/2021,"$725,000",https://www.redfin.com/IL/Chicago/2017-N-Halsted-St-60614/unit-A/home/177289529,2017 N Halsted St Unit A Chicago IL,2017 N Halsted St Unit A Chicago IL,"2017 N Halsted St a, Chicago, IL 60614, USA","(41.919249, -87.648196, 0.0)",41.919249,-87.648196,0.0
2827,11318918.0,11318918/Melissa Siegal Chicago Luxury Group/Buyers,Melissa Siegal Chicago Luxury Group,Buyers,Clean,Multi-Family (2-4 Unit),2553 N Southport Ave,Chicago,IL,60614.0,3/10/2022,"$1,250,000",https://www.redfin.com/IL/Chicago/2553-N-Southport-Ave-60614/home/13361010,2553 N Southport Ave Chicago IL,2553 N Southport Ave Chicago IL,"2553 N Southport Ave, Chicago, IL 60614, USA","(41.9286025, -87.66314810000002, 0.0)",41.9286025,-87.66314810000002,0.0
2829,11349905.0,11349905/Melissa Siegal Chicago Luxury Group/Buyers,Melissa Siegal Chicago Luxury Group,Buyers,Clean,Condo/Co-op,880 N Lake Shore Dr Unit 13G,Chicago,IL,60611.0,5/11/2022,"$140,000",https://www.redfin.com/IL/Chicago/880-N-Lake-Shore-Dr-60611/unit-13G/home/178672743,880 N Lake Shore Dr Unit 13G Chicago IL,880 N Lake Shore Dr Unit 13G Chicago IL,"880 N Lake Shore Dr. #13g, Chicago, IL 60611, USA","(41.8990893, -87.61895229999999, 0.0)",41.8990893,-87.61895229999999,0.0
2837,11060475.0,11060475/Lowe Group Chicago/Listing,Lowe Group Chicago,Listing,Clean,Condo/Co-op,3827 N Greenview Ave Unit 2S,Chicago,IL,60613.0,6/30/2021,"$615,000",https://www.redfin.com/IL/Chicago/3827-N-Greenview-Ave-60613/unit-2S/home/39575755,3827 N Greenview Ave Unit 2S Chicago IL,3827 N Greenview Ave Unit 2S Chicago IL,"3827 N Greenview Ave #2s, Chicago, IL 60613, USA","(41.9515428, -87.6671831, 0.0)",41.9515428,-87.6671831,0.0
2846,11062157.0,11062157/Westhoff Group/Buyers,Westhoff Group,Buyers,Clean,Condo/Co-op,2858 N Damen Ave #1,Chicago,IL,60618.0,7/1/2021,"$580,000",https://www.redfin.com/IL/Chicago/2858-N-Damen-Ave-60618/unit-1/home/12716222,2858 N Damen Ave #1 Chicago IL,2858 N Damen Ave #1 Chicago IL,"2858 N Damen Ave #1, Chicago, IL 60618, USA","(41.9339471, -87.67853629999999, 0.0)",41.9339471,-87.67853629999999,0.0
2852,11333014.0,11333014/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Condo/Co-op,675 N Peoria St Unit 2N,Chicago,IL,60642.0,4/19/2022,"$485,000",https://www.redfin.com/IL/Chicago/675-N-Peoria-St-60642/unit-2N/home/26812856,675 N Peoria St Unit 2N Chicago IL,675 N Peoria St Unit 2N Chicago IL,"675 N Peoria St #2n, Chicago, IL 60642, USA","(41.8943882, -87.6498659, 0.0)",41.8943882,-87.6498659,0.0
2853,11362169.0,11362169/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Condo/Co-op,448 W Surf St Unit 2A,Chicago,IL,60657.0,6/2/2022,"$279,750",https://www.redfin.com/IL/Chicago/448-W-Surf-St-60657/unit-2A/home/13371334,448 W Surf St Unit 2A Chicago IL,448 W Surf St Unit 2A Chicago IL,"448 W Surf St #2a, Chicago, IL 60657, USA","(41.934436, -87.6411625, 0.0)",41.934436,-87.6411625,0.0
2854,11337604.0,11337604/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1875 N Sheffield Ave Unit B,Chicago,IL,60614.0,4/1/2022,"$565,000",https://www.redfin.com/IL/Chicago/1875-N-Sheffield-Ave-60614/unit-B/home/13350568,1875 N Sheffield Ave Unit B Chicago IL,1875 N Sheffield Ave Unit B Chicago IL,"1875 N Sheffield Ave b, Chicago, IL 60614, USA","(41.9158786, -87.65308019999999, 0.0)",41.9158786,-87.65308019999999,0.0
2857,11073778.0,11073778/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1560 N Sandburg Ter #1207,Chicago,IL,60610.0,6/24/2021,"$197,500",https://www.redfin.com/IL/Chicago/1560-N-Sandburg-Ter-60610/unit-1207J/home/14117167,1560 N Sandburg Ter #1207 Chicago IL,1560 N Sandburg Ter #1207 Chicago IL,"1560 N Sandburg Terrace #1207, Chicago, IL 60610, USA","(41.91056, -87.6327891, 0.0)",41.91056,-87.6327891,0.0
2858,11105960.0,11105960/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1540 N Lasalle Dr #302,Chicago,IL,60610.0,7/29/2021,"$161,500",https://www.redfin.com/IL/Chicago/1540-N-La-Salle-St-60610/unit-302/home/14115955,1540 N Lasalle Dr #302 Chicago IL,1540 N Lasalle Dr #302 Chicago IL,"1540 N La Salle St #302, Chicago, IL 60610, USA","(41.910269, -87.6337138, 0.0)",41.910269,-87.6337138,0.0
2859,11340553.0,11340553/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,400 E Ohio St #602,Chicago,IL,60611.0,4/28/2022,"$380,000",https://www.redfin.com/IL/Chicago/400-E-Ohio-St-60611/unit-602/home/14096771,400 E Ohio St #602 Chicago IL,400 E Ohio St #602 Chicago IL,"400 E Ohio St APT 602, Chicago, IL 60611, USA","(41.8929196, -87.6172931, 0.0)",41.8929196,-87.6172931,0.0
2861,11063385.0,11063385/Kasper Group/Listing,Kasper Group,Listing,Clean,Vacant Land,1704 S Racine Ave,Chicago,IL,60608.0,6/18/2021,"$251,000",https://www.redfin.com/IL/Chicago/1704-S-Racine-Ave-60608/home/14085251,1704 S Racine Ave Chicago IL,1704 S Racine Ave Chicago IL,"1704 S Racine Ave, Chicago, IL 60608, USA","(41.8586728, -87.6568474, 0.0)",41.8586728,-87.6568474,0.0
2864,11335808.0,11335808/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Condo/Co-op,33 W Ontario St Unit 54F,Chicago,IL,60654.0,3/30/2022,"$440,000",https://www.redfin.com/IL/Chicago/33-W-Ontario-St-60654/unit-54F/home/13118059,33 W Ontario St Unit 54F Chicago IL,33 W Ontario St Unit 54F Chicago IL,"33 W Ontario St #54f, Chicago, IL 60654, USA","(41.89311439999999, -87.6291864, 0.0)",41.89311439999999,-87.6291864,0.0
2865,11259796.0,11259796/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1411 N State Pkwy Unit 1N,Chicago,IL,60610.0,1/6/2022,"$1,450,000",https://www.redfin.com/IL/Chicago/1411-N-State-Pkwy-60610/unit-1N/home/14125821,1411 N State Pkwy Unit 1N Chicago IL,1411 N State Pkwy Unit 1N Chicago IL,"1411 N State Pkwy #1n, Chicago, IL 60610, USA","(41.9081266, -87.6283893, 0.0)",41.9081266,-87.6283893,0.0
2866,11346536.0,11346536/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,631 W Barry Ave Unit 2H,Chicago,IL,60657.0,6/15/2022,"$257,500",https://www.redfin.com/IL/Chicago/631-W-Barry-Ave-60657/unit-2H/home/13373046,631 W Barry Ave Unit 2H Chicago IL,631 W Barry Ave Unit 2H Chicago IL,"631 W Barry Ave #2h, Chicago, IL 60657, USA","(41.9377803, -87.6455907, 0.0)",41.9377803,-87.6455907,0.0
2867,11371512.0,11371512/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1737 W Barry Ave Unit 1E,Chicago,IL,60657.0,5/13/2022,"$375,000",https://www.redfin.com/IL/Chicago/1737-W-Barry-Ave-60657/unit-1E/home/13358626,1737 W Barry Ave Unit 1E Chicago IL,1737 W Barry Ave Unit 1E Chicago IL,"1737 W Barry Ave #1e, Chicago, IL 60657, USA","(41.9375684, -87.6725051, 0.0)",41.9375684,-87.6725051,0.0
2869,11171721.0,11171721/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Condo/Co-op,5402 N Kenmore Ave Unit 2E,Chicago,IL,60640.0,9/23/2021,"$170,051",https://www.redfin.com/IL/Chicago/5402-N-Kenmore-Ave-60640/unit-2E/home/12652502,5402 N Kenmore Ave Unit 2E Chicago IL,5402 N Kenmore Ave Unit 2E Chicago IL,"5402 N Kenmore Ave #2e, Chicago, IL 60640, USA","(41.9804186, -87.6566464, 0.0)",41.9804186,-87.6566464,0.0
2871,11384237.0,11384237/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1166 W Armitage Ave Unit 2E,Chicago,IL,60614.0,5/19/2022,"$535,000",https://www.redfin.com/IL/Chicago/1166-W-Armitage-Ave-60614/unit-2E/home/179159684,1166 W Armitage Ave Unit 2E Chicago IL,1166 W Armitage Ave Unit 2E Chicago IL,"1166 W Armitage Ave #2e, Chicago, IL 60614, USA","(41.9181298, -87.6580216, 0.0)",41.9181298,-87.6580216,0.0
2872,11371571.0,11371571/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1043 W Belden Ave Unit 3C,Chicago,IL,60614.0,6/1/2022,"$390,000",https://www.redfin.com/IL/Chicago/1043-W-Belden-Ave-60614/unit-3C/home/13353454,1043 W Belden Ave Unit 3C Chicago IL,1043 W Belden Ave Unit 3C Chicago IL,"1043 W Belden Ave #3c, Chicago, IL 60614, USA","(41.9232727, -87.6552724, 0.0)",41.9232727,-87.6552724,0.0
2873,11223706.0,11223706/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,2116 N Seminary Ave #28,Chicago,IL,60614.0,11/12/2021,"$260,000",https://www.redfin.com/IL/Chicago/2116-N-Seminary-Ave-60614/unit-28/home/13352966,2116 N Seminary Ave #28 Chicago IL,2116 N Seminary Ave #28 Chicago IL,"2116 N Seminary Ave APT 28, Chicago, IL 60614, USA","(41.9203576, -87.6562222, 0.0)",41.9203576,-87.6562222,0.0
2874,11223714.0,11223714/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1433 W Cuyler Ave Unit 1W,Chicago,IL,60613.0,11/22/2021,"$335,000",https://www.redfin.com/IL/Chicago/1433-W-Cuyler-Ave-60613/unit-1W/home/178681441,1433 W Cuyler Ave Unit 1W Chicago IL,1433 W Cuyler Ave Unit 1W Chicago IL,"1433 W Cuyler Ave #1w, Chicago, IL 60613, USA","(41.955002, -87.665567, 0.0)",41.955002,-87.665567,0.0
2876,11145419.0,11145419/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,333 W Hubbard St #1004,Chicago,IL,60654.0,9/8/2021,"$730,000",https://www.redfin.com/IL/Chicago/333-W-Hubbard-St-60654/unit-1004/home/12766418,333 W Hubbard St #1004 Chicago IL,333 W Hubbard St #1004 Chicago IL,"333 W Hubbard St APT 1004, Chicago, IL 60654, USA","(41.8897158, -87.6360631, 0.0)",41.8897158,-87.6360631,0.0
2878,11329167.0,11329167/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Single Family Residential,1952 W Race Ave,Chicago,IL,60622.0,4/6/2022,"$1,050,000",https://www.redfin.com/IL/Chicago/1952-W-Race-Ave-60622/home/14103949,1952 W Race Ave Chicago IL,1952 W Race Ave Chicago IL,"1952 W Race Ave, Chicago, IL 60622, USA","(41.8917467, -87.676586, 0.0)",41.8917467,-87.676586,0.0
2879,11405057.0,11405057/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Single Family Residential,4328 N Bernard St,Chicago,IL,60618.0,6/14/2022,"$937,000",https://www.redfin.com/IL/Chicago/4328-N-Bernard-St-60618/home/13483620,4328 N Bernard St Chicago IL,4328 N Bernard St Chicago IL,"4328 N Bernard St, Chicago, IL 60618, USA","(41.9602216, -87.7146636, 0.0)",41.9602216,-87.7146636,0.0
2880,11358472.0,11358472/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Single Family Residential,2611 W Summerdale Ave,Chicago,IL,60625.0,5/31/2022,"$649,500",https://www.redfin.com/IL/Chicago/2611-W-Summerdale-Ave-60625/home/13492028,2611 W Summerdale Ave Chicago IL,2611 W Summerdale Ave Chicago IL,"2611 W Summerdale Ave, Chicago, IL 60625, USA","(41.9784033, -87.6946518, 0.0)",41.9784033,-87.6946518,0.0
2881,11346518.0,11346518/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Single Family Residential,5056 N Claremont Ave,Chicago,IL,60625.0,4/6/2022,"$1,253,000",https://www.redfin.com/IL/Chicago/5056-N-Claremont-Ave-60625/home/13404331,5056 N Claremont Ave Chicago IL,5056 N Claremont Ave Chicago IL,"5056 N Claremont Ave, Chicago, IL 60625, USA","(41.9739764, -87.6881765, 0.0)",41.9739764,-87.6881765,0.0
2884,11305362.0,11305362/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Single Family Residential,4947 W Wellington Ave,Chicago,IL,60641.0,2/10/2022,"$260,000",https://www.redfin.com/IL/Chicago/4947-W-Wellington-Ave-60641/home/13440866,4947 W Wellington Ave Chicago IL,4947 W Wellington Ave Chicago IL,"4947 W Wellington Ave, Chicago, IL 60641, USA","(41.9349353, -87.7510757, 0.0)",41.9349353,-87.7510757,0.0
2885,11358445.0,11358445/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,833 W Belle Plaine Ave #1,Chicago,IL,60613.0,5/31/2022,"$799,500",https://www.redfin.com/IL/Chicago/833-W-Belle-Plaine-Ave-60613/unit-1/home/178780219,833 W Belle Plaine Ave #1 Chicago IL,833 W Belle Plaine Ave #1 Chicago IL,"833 W Belle Plaine Ave # 1, Chicago, IL 60613, USA","(41.956945, -87.650932, 0.0)",41.956945,-87.650932,0.0
2886,11187289.0,11187289/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Condo/Co-op,340 W Superior St #1212,Chicago,IL,60654.0,9/21/2021,"$312,500",https://www.redfin.com/IL/Chicago/340-W-Superior-St-60654/unit-1212/home/12672537,340 W Superior St #1212 Chicago IL,340 W Superior St #1212 Chicago IL,"340 W Superior St APT 1212, Chicago, IL 60654, USA","(41.8958408, -87.63757969999999, 0.0)",41.8958408,-87.63757969999999,0.0
2887,11259763.0,11259763/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Condo/Co-op,1960 N Lincoln Park West #3007,Chicago,IL,60614.0,2/9/2022,"$295,000",https://www.redfin.com/IL/Chicago/1960-N-Lincoln-Park-W-60614/unit-3007/home/13344823,1960 N Lincoln Park West #3007 Chicago IL,1960 N Lincoln Park West #3007 Chicago IL,"1960 N Lincoln Park W APT 3007, Chicago, IL 60614, USA","(41.9180425, -87.6369635, 0.0)",41.9180425,-87.6369635,0.0
2888,11259763.0,11259763/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,1960 N Lincoln Park West #3007,Chicago,IL,60614.0,2/9/2022,"$295,000",https://www.redfin.com/IL/Chicago/1960-N-Lincoln-Park-W-60614/unit-3007/home/13344823,1960 N Lincoln Park West #3007 Chicago IL,1960 N Lincoln Park West #3007 Chicago IL,"1960 N Lincoln Park W APT 3007, Chicago, IL 60614, USA","(41.9180425, -87.6369635, 0.0)",41.9180425,-87.6369635,0.0
2890,11321855.0,11321855/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Condo/Co-op,1521 N Hudson Ave #2,Chicago,IL,60610.0,3/28/2022,"$565,000",https://www.redfin.com/IL/Chicago/1521-N-Hudson-Ave-60610/unit-2/home/45510974,1521 N Hudson Ave #2 Chicago IL,1521 N Hudson Ave #2 Chicago IL,"1521 N Hudson Ave #2, Chicago, IL 60610, USA","(41.9099095, -87.63946759999999, 0.0)",41.9099095,-87.63946759999999,0.0
2891,11263878.0,11263878/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Single Family Residential,1315 W Norwood St,Chicago,IL,60660.0,12/17/2021,"$601,000",https://www.redfin.com/IL/Chicago/1315-W-Norwood-St-60660/home/13413763,1315 W Norwood St Chicago IL,1315 W Norwood St Chicago IL,"1315 W Norwood St, Chicago, IL 60660, USA","(41.9915664, -87.66346879999999, 0.0)",41.9915664,-87.66346879999999,0.0
2892,11129917.0,11129917/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Condo/Co-op,2111 W Churchill St #311,Chicago,IL,60647.0,7/26/2021,"$655,000",https://www.redfin.com/IL/Chicago/2111-W-Churchill-St-60647/unit-311/home/12698361,2111 W Churchill St #311 Chicago IL,2111 W Churchill St #311 Chicago IL,"2111 W Churchill St APT 311, Chicago, IL 60647, USA","(41.9144087, -87.6806642, 0.0)",41.9144087,-87.6806642,0.0
2893,11324765.0,11324765/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Multi-Family (2-4 Unit),2341 W Cortez St,Chicago,IL,60622.0,3/22/2022,"$910,000",https://www.redfin.com/IL/Chicago/2341-W-Cortez-St-60622/unit-3/home/14106346,2341 W Cortez St Chicago IL,2341 W Cortez St Chicago IL,"2341 W Cortez St, Chicago, IL 60622, USA","(41.9000831, -87.6861057, 0.0)",41.9000831,-87.6861057,0.0
2895,11082014.0,11082014/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Townhouse,125 E 18th St,Chicago,IL,60616.0,7/30/2021,"$770,000",https://www.redfin.com/IL/Chicago/125-E-18th-St-60616/home/12691948,125 E 18th St Chicago IL,125 E 18th St Chicago IL,"125 E 18th St, Chicago, IL 60616, USA","(41.8576925, -87.6228679, 0.0)",41.8576925,-87.6228679,0.0
2896,11175607.0,11175607/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Townhouse,2038 W Willow St Unit A,Chicago,IL,60647.0,9/10/2021,"$850,000",https://www.redfin.com/IL/Chicago/2038-W-Willow-St-60647/unit-A/home/12563268,2038 W Willow St Unit A Chicago IL,2038 W Willow St Unit A Chicago IL,"2038 W Willow St a, Chicago, IL 60647, USA","(41.91399000000001, -87.679131, 0.0)",41.91399000000001,-87.679131,0.0
2898,11073803.0,11073803/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Multi-Family (2-4 Unit),2836 N Sheffield Ave,Chicago,IL,60657.0,6/30/2021,"$1,225,000",https://www.redfin.com/IL/Chicago/2836-N-Sheffield-Ave-60657/home/13363019,2836 N Sheffield Ave Chicago IL,2836 N Sheffield Ave Chicago IL,"2836 N Sheffield Ave, Chicago, IL 60657, USA","(41.9337582, -87.6542035, 0.0)",41.9337582,-87.6542035,0.0
2899,11305665.0,11305665/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Multi-Family (2-4 Unit),4340 N Bell Ave,Chicago,IL,60618.0,3/4/2022,"$915,000",https://www.redfin.com/IL/Chicago/4340-N-Bell-Ave-60618/home/13391370,4340 N Bell Ave Chicago IL,4340 N Bell Ave Chicago IL,"4340 N Bell Ave, Chicago, IL 60618, USA","(41.9607269, -87.6852612, 0.0)",41.9607269,-87.6852612,0.0
2901,11207734.0,11207734/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Multi-Family (2-4 Unit),2017 N Sawyer Ave,Chicago,IL,60647.0,11/9/2021,"$632,000",https://www.redfin.com/IL/Chicago/2017-N-Sawyer-Ave-60647/home/13419892,2017 N Sawyer Ave Chicago IL,2017 N Sawyer Ave Chicago IL,"2017 N Sawyer Ave, Chicago, IL 60647, USA","(41.917938, -87.7087464, 0.0)",41.917938,-87.7087464,0.0
2902,11345343.0,11345343/MG Group Chicago/Buyers,MG Group Chicago,Buyers,Clean,Townhouse,448 N Carpenter St Unit G,Chicago,IL,60642.0,4/26/2022,"$850,000",https://www.redfin.com/IL/Chicago/448-N-Carpenter-St-60642/unit-G/home/12815905,448 N Carpenter St Unit G Chicago IL,448 N Carpenter St Unit G Chicago IL,"448 N Carpenter St UNIT G, Chicago, IL 60642, USA","(41.8901694, -87.6539043, 0.0)",41.8901694,-87.6539043,0.0
2903,11259799.0,11259799/MG Group Chicago/Listing,MG Group Chicago,Listing,Clean,Multi-Family (2-4 Unit),1444 N Paulina St,Chicago,IL,60622.0,12/30/2021,"$715,000",https://www.redfin.com/IL/Chicago/1444-N-Paulina-St-60622/home/14108839,1444 N Paulina St Chicago IL,1444 N Paulina St Chicago IL,"1444 N Paulina St, Chicago, IL 60622, USA","(41.9082458, -87.6703072, 0.0)",41.9082458,-87.6703072,0.0
